ID,Question,A,B,C,D,Answer,Subject
144,"集合 \{\frac{2}{5}, \frac{1}{2},5,10\} 任意两个不同元素的最大可能商是多少？具体来说，我们希望最大化 \frac{x}{y}，其中 x 和 y 是从上述集合中选择的。",5,10,20,25,D,high_school_mathematics
187,若一个等边三角形的边长是 8，则与该三角形周长相同的正方形的面积是多少？,9,16,36,49,C,high_school_mathematics
204,(i + 1)(5 – 5i)(5 + 5i) =,50 + 50i,50 – 50i,25 + 25i,25 – 25i,A,high_school_mathematics
225,若 f(x) = 3x，g(x) = 5x + 3 且 h(x) = 1 – x^2，则 f(g(h(x)))=,15x^2 + 15,–15x^2 + 18,–15x^2 + 24,–225x^2 + 90x – 8,C,high_school_mathematics
260,计算三角形的面积，其高度分别为 10、12 和 15。,56\sqrt{15},240\sqrt{7},60\sqrt{7},240\sqrt{7}/7,D,high_school_mathematics
20,Julia 的收入增加后，她开始多买甜筒冰淇淋，少买冰棒。对 Julia 来说，冰棒,不服从需求法则,是联合产物,是冰淇淋的互补品,是次等品,D,high_school_microeconomics
80,下面哪一个例子会导致消费者支付对生产商施加的最大的消费税负担？,如果需求曲线是价格弹性的，而供给曲线是非价格弹性的,如果需求曲线是价格弹性的，而供给曲线是完全弹性的,如果需求曲线是非价格弹性的，而供给曲线是价格弹性的,如果需求曲线完全无弹性的，而供给曲线是价格弹性的,D,high_school_microeconomics
105,边际成本总是与平均可变成本相交于,利润最大化的数量,最小边际成本,平均可变成本的最大值,平均可变成本的最小值,D,high_school_microeconomics
226,一名学生决定，已经花了三个小时为考试而学习之后，她应该再花一个小时为同样的考试而学习。下列哪项最有可能是正确的？,第四个小时的边际收益肯定小于第四个小时的边际成本。,第四个小时的边际收益至少和第四个小时的边际成本一样大。,如果不知道学生学习的机会成本，我们就无法知道她的边际收益是否大于边际成本。,第三小时的边际成本可能大于第四小时的边际成本。,B,high_school_microeconomics
4,将两个相同的电容器并联在一个外部电路上。对于两个电容器，以下哪些物理量必须相同？I.电容器中储存的电荷量 II.电容器上的电压 III.电容器的电容,仅 I,仅 II,仅 II 和 III,(E) I、II 和 III,D,high_school_physics
50,两个行波的频率相同，一个行波的振幅为 4 cm，另一个振幅为 6 cm，它们在单个介质中叠加在一起。以下关于此合成波的位移 D 叙述中哪项描述最贴切？,2 cm ≤ D ≤ 10 cm,D = 5 cm,D = 10 cm,10 cm ≤ D ≤ 12 cm,A,high_school_physics
67,以下哪项的电路变化总是会导致电流增大？,电压增大，电阻增大,电压减小，电阻减小,电压增大，电阻减小,电压减小，电阻增大,A,high_school_physics
73,频率为 f 的声波在空气中的传播速度是 v，那么频率为 4f 的声波在空气中的传播速度是多少？,v/4,v,2v,4v,B,high_school_physics
75,一束单色光从空气射入玻璃窗时，其发生变化的是,频率和波长,速度和波长,仅速度,仅波长,B,high_school_physics
80,应与水平线成多大角度抛出理想抛射体，才能使其水平位移（射程）等于其最大垂直位移？,sin–1 (1/g),cos–1 (1/g),45°,tan–1 4,D,high_school_physics
140,将热量添加到一个半径为 Q、长度为 ℓ 的圆柱形铝棒上。铝棒两端的温差在 10°C 至 20°C 之间。哪些几何因子会影响热量沿棒传递的速度？,只有棒的长度,只有棒的截面积,棒的长度和截面积,既不是棒的长度也不是棒的截面积,C,high_school_physics
53,心因性健忘症是哪一种心理障碍的表现？,精神分裂症,焦虑,坏脾气,解离症,D,high_school_psychology
67,下面哪一项可以快速提醒你汽车里的汽油泄漏？,嗅觉受体,味觉受体,特征觉察器,基底膜,A,high_school_psychology
69,一名学校心理学家正在向一名学生家长提供关于学生学业成绩的反馈。为了解释年级当量的概念，学校心理学家应该解释它是,某一年级的学生在该测试中获得的平均分数,某一年龄的学生在该测试中获得的平均分数,学生在学校应该被安排的年级,用来确定同事之间的责任,A,high_school_psychology
158,给你四个要学习的单词列表：1、2、3 和 4。你必须学习列表 1，然后列表 2，等等。哪些列表会对记忆列表 2 造成主动干扰？,仅列表 1,仅列表 3,仅列表 4,仅列表 3 和 4,A,high_school_psychology
186,一位治疗师使用罗夏墨迹测试来帮助他分析患者的问题。他很可能是一名,精神分析学家,个人中心治疗师,行为心理学家,注册临床社会工作者,A,high_school_psychology
262,卡尔·荣格有一个关于所有人类共享的思想、感情和符号的储存库的概念，它通过遗传代代相传，这被称为荣格的_____理论,文化潜意识,一般意识,遗传系数,集体无意识,D,high_school_psychology
351,喝了太多酒的人说话含糊不清，这很可能是_____功能改变的结果,边缘系统,丘脑,感觉运动皮层,小脑,D,high_school_psychology
387,当一个 17 岁的学生在学校表现不佳时，哪个社会最有可能让父母承担责任？,美利坚合众国,加拿大,日本,英格兰,C,high_school_psychology
400,将一个人置于几个性格类别（如外向/内向等）的纸笔性格测试是基于哪种人格理论？,心理动力,特质,生物,行为主义,B,high_school_psychology
440,人类的耳朵位于头部两侧的事实是最具适应性的，因为它有助于我们,感知更大范围的频率。,衡量刺激的强度。,识别一个声音的起源。,对我们身后的声音做出反应。,C,high_school_psychology
473,Jim 和 Tim 是一起长大的同卵（单卵）双胞胎。Scott 和 Michael 是一起长大的异卵双胞胎。鉴于智力遗传研究的结果，下列哪一种结果最有可能出现？,Jim 和 Tim 会有非常相似的智商。,Scott 和 Michael 会有非常相似的智商。,两对双胞胎都将有非常相似的智商。,任何一对双胞胎都不会有相似的智商。,A,high_school_psychology
486,以下哪一项是对斯坦利·沙克特的两因素情绪理论的最好总结？,外部事件使我们体验到一种特定的情绪，这种情绪引发某些生理变化的发生。,当我们的身体对外部事件做出反应时，我们的大脑会将生物变化解释为一种特定的情绪。,每个人对压力的反应都遵循一种可预测的变化模式，包括警觉、抵抗和衰竭。,心理变化和我们的认知解释结合在一起，产生了我们的情绪体验。,D,high_school_psychology
518,Bonneau 博士帮助一家公司重新设计了办公室，以提高员工的士气和工作效率。下面哪个心理学分支最有可能是 Bonneau 博士所属的分支？,咨询,教育,工业/组织,发展,C,high_school_psychology
526,Jared 认为上心理学课是浪费时间，他认为，如果只读复习书，看《发现心理学》，参加测试，也可以取得与上这门课一样的成绩。他决定用一个实验来验证他的假设。他的实验中的自变量是,去上课,去上课，读复习书，看《发现心理学》,不去上课，不读复习书，不看《发现心理学》,只参加测试,C,high_school_psychology
529,下列哪一项不是基本的躯体感觉？,疼痛,触觉,冷,痒,D,high_school_psychology
540,针对给学生贴上残疾标签这种做法的普遍批评是，个人倾向于按照与标签相关的特征行事。这种表演现象被称为以下哪个名称？,自我实现的预言,效应定律,首因效应,社会惰化,A,high_school_psychology
14,下列哪个是二项随机变量？,投掷一个均匀骰子时，在“5”出现之前投掷的次数。,一支曲棍球队在 10 场比赛中得到的分数，其中赢球得 2 分，平局得 1 分，输球得 0 分,从一副 52 张牌中随机抽取的 5 张牌中的红心数目，不需要替换。,在随机抽取的五名驾驶员中，不系安全带的驾驶员人数。,D,high_school_statistics
29,基于规模为 14 的样本，对关于总体均值的假设进行单侧检验，得到的 p 值为 0.075。下面哪个选项最好地描述了给出这个 p 值的 t 值的范围？,1.345 < t< 1.761,1.356 < t< 1.782,1.771 < t< 2.160,1.350 < t< 1.771,D,high_school_statistics
87,一个大型人群总体的总胆固醇水平严重偏斜，其中平均值为 210 毫克/分升，标准差为 15 毫克/分升。如果从这个总体中反复抽取样本量为 16 的随机样本，下列哪个选项恰当地描述了这些样本均值的抽样分布？,形状未知，均值为 210，标准差为 15。,形状有点偏右，均值为 210，标准差为 3.75。,形状近似为正态，均值为 210，标准差为 15。,形状近似为正态，均值为 210，标准差为 3.75。,B,high_school_statistics
134,"从一个特定型号的汽车的随机样本中估计出了一辆车的售价（以 1,000 美元为单位）和车龄（以年为单位）之间的关系。其关系可从以下公式中得出：销售价格 = 15.9 - 0.983（车龄）从这个方程我们可以得出下列哪一个结论？",汽车每老化一年，售价就下降大约 9.83%。,"一辆新车的平均价格为 9,830 美元。","汽车每老化一年，售价就会下降大约 1,590 美元。",汽车每老化一年，售价就会下降大约 983 美元。,D,high_school_statistics
49,"本问题涉及以下信息。
“大家已经看见，在最近几年中间，农村中的资本主义自发势力一天一天地在发展，新富农已经到处出现，许多富裕中农力求把自己变为富农。许多贫农，则因为生产资料不足，仍然处于贫困地位，有些人欠了债，有些人出卖土地，或者出租土地。这种情况如果让它发展下去，农村中向两极分化的现象必然一天一天地严重起来。失去土地的农民和继续处于贫困地位的农民将要埋怨我们，他们将说我们见死不救，不去帮助他们解决困难。向资本主义方向发展的那些富裕中农也将对我们不满，因为我们如果不想走资本主义的道路的话，就永远不能满足这些农民的要求。在这种情况之下，工人和农民的同盟能够继续巩固下去吗？ 显然是不能够的！这个问题，只有在新的基础之上才能获得解决。这就是在逐步地实现社会主义工业化和逐步地实现对于手工业、对于资本主义工商业的社会主义改造的同时，逐步地实现对于整个农业的社会主义的改造，即实行合作化，在农村中消灭富农经济制度和个体经济制度，使全体农村人民共同富裕起来。我们认为只有这样，工人和农民的联盟才能获得巩固。”
毛泽东，《关于农业合作化问题》，1955 年
下面哪项发展最能破坏毛泽东在文章倒数第二行所表达的希望？",中国沿海经济特区的发展为中国带来了经济增长。,冷战期间，与苏联的政治摩擦将中国推入了美国的轨道。,农民在农田上的合作社和对农村钢铁生产的重视给中国农民带来了饥荒和贫困。,"邓小平等人领导下的共产党内部的反对声音被连根拔起,并且在文化大革命期间保持沉默。",C,high_school_world_history
110,"本问题涉及以下信息。
那么，这些外国人又该用什么样的理由原则来换回有毒的药物呢？ 我们无意说外国人心中怀有这样的破坏性意图，但我们可以肯定地断言，由于他们对利益的过度渴求，他们根本不在乎对我们造成的伤害！既然如此，我们不禁要问，上天植入每个人心中的良知究竟变成了什么？ 我们听说，在你们自己的国家，鸦片是被严格禁止的。这有力地证明，你深知这对人类的伤害有多大。既然你们不允许它伤害你们自己的国家，你们就不应该让这种有害的药物转移到其他国家，更不应该转移到内陆国家！在中国向外国出口的产品中，没有任何一件不是以某种形式造福人类的。
中国贸易专员林则徐 1839 年致维多利亚女王的信
林则徐的信送达后，出现了以下哪种结果？",中国海军战败和对西方更有利的新贸易条件,成功禁止中国所有领土上的鸦片贸易,中国亲英穆斯林少数民族的暴力起义,将所有外国人驱逐出中国领土,A,high_school_world_history
120,"本问题涉及以下信息。
“Al-Zawawi还说，'这位苏丹穆萨告诉我，在一个叫 ZKRY 的小镇上，他有一个铜矿，铜锭就是从那里运到 BYTY 的。穆萨说：“在我的王国里，除了运来的粗铜，没有任何东西需要征税。只对这部分征税，不对其他部分征税。我们把它送到异教徒苏丹的土地上，以黄金重量的三分之二出售，这样我们就可以用 66 又 2/3 度量的黄金卖出 100 度量的铜。他还说，在他的王国里有一些异教徒民族，他并不向他们征收贡金（jizya），而只是雇用他们从金矿中开采黄金。开采黄金的方法是挖掘约一人高的深坑，黄金就镶嵌在坑的两侧，有时则聚集在坑底”。
摘自 N. Levtzion & J.F.P. Hopkins 编辑 《西非历史的
早期阿拉伯语资料库》。剑桥
大学出版社，1981 年。经剑桥出版社允许
重印
乌马里，约 1300-1384 年
以下哪项最能说明伊斯兰教在马里王国的传播？",来自南部非洲的穆斯林传教士。,从北方穿越撒哈拉沙漠而来的贸易联络人。,征服前加纳王国的柏柏尔军队。,来自基督教埃塞俄比亚的压力使马里国王开始寻求穆斯林盟友。,B,high_school_world_history
133,"本问题涉及以下信息。
下面这段话是中国皇帝对英国国王乔治三世的外交使节寻求扩大贸易特权的回应（1793 年）。
我对奇特而昂贵的物品不感兴趣。国王啊，如果我下令接受您送来的贡品，这完全是为了感谢您从远方送来贡品的精神…… 正如贵国大使亲眼所见，我们什么都不缺。我不看重奇特或巧妙的物品，贵国的制造品对我没有用。国王陛下，您应该在今后表现出更多的奉献和忠诚，这样，您就可以通过永远臣服于我们的王权确保和平与繁荣。
欧洲对中国商品的需求有何影响？",葡萄牙人增强了他们的国际实力和威望。,英国人将贸易和殖民的重点转移到了日本。,世界上大部分白银供应都转移到了中国。,英国人试图控制马六甲海峡。,C,high_school_world_history
147,"本问题涉及以下信息。
他包含了所有的作品和欲望，以及所有的香水和味道。他环抱着整个宇宙，默默地被所有人爱戴。这就是我心中的精神，这就是婆罗门。当我超越今生时，我将到他那里去，有信心而不怀疑的人也将到他那里去。
——《奥义书》，印度，约 公元前 1000 年
根据这段引文，关于演讲者的宗教信仰，哪项陈述是正确的？",救赎的基础是正确完成仪式。,人们期望有来生。,正确的行为和正确的言论会赢得众神的青睐。,它是一个多神教。,B,high_school_world_history
195,"本问题涉及以下信息。
来源 1：
“此外，先生，在我们的国家里，还有一个对上帝没什么用处的大麻烦，那就是我们的许多人对你们国家的商品和东西非常向往，你们的人把这些商品和东西带到这里来，为了满足他们贪婪的胃口，他们抓走了我们的许多人，包括获得自由的人和被豁免的人，而且经常发生的是，他们甚至绑架贵族和我们的亲戚，把他们卖给我们国家里的白人。”
1526 年孔戈国王阿丰索一世致葡萄牙国王约翰三世的信
来源 2：
“这次远征让我们付出了巨大的代价：空手而归是不合理的。虽然我们的[主要的]愿望是侍奉上帝和取悦刚果国王，但你还是要让他明白——就像以我们的名义说话一样——他应该做些什么来填满船只，无论是奴隶、铜还是象牙。”
葡萄牙国王曼努埃尔给其驻刚果使节的指示，1512 年
这两封信最能支持下列哪个结论？",葡萄牙和刚果之间的外交关系经常是友好的。,刚果贵族经常被葡萄牙人当作奴隶。,葡萄牙和刚果之间的贸易受到严格管制。,葡萄牙和刚果之间的贸易双方都很活跃。,D,high_school_world_history
174,据估计，遗传对长寿的影响约为,20%,33%,50%,75%,B,human_aging
180,据认为，进入认知系统的信息首先会进入,感官记忆,感知处理器,工作记忆,元记忆,A,human_aging
4,社会生物学家认为，雄性比雌性的性反常行为更多，这是因为：,性反常行为保证了物种的生存,进化选择倾向于能对新奇性刺激作出反应的男性,雄性和雌性之间在左右脑方面的差异,雄性大脑比雌性大脑发育得更好,B,human_sexuality
49,下列哪项是美国已婚夫妇最常用的避孕方法？,绝育,宫内避孕器 (IUD),子宫帽,节律法,A,human_sexuality
60,旧约圣经对性行为的观点是,基本上积极,应考虑其社会后果,与其他生物功能相当,A 和 B,D,human_sexuality
93,JD·安温的《性与文化》一书认为下列哪两者有关联？,儿子的同性恋倾向与关系疏远的父亲,性虐待和基督教,文明崩溃和淫乱,人类学和进化,C,human_sexuality
106,1988 到 1990 年间，在美国的异性恋者中，报告有多个伴侣的 20 到 45 岁未婚成年人数量：,男性和女性均有所下降,男性下降，但女性没有下降,女性下降，但男性没有下降,男性下降，女性保持不变,A,human_sexuality
129,下列哪个部位不属于女性乳房的内部结构？,乳腺小叶,输乳管,输乳窦,肉膜肌,D,human_sexuality
37,以下哪些条款不属于限制性权利？,第 3 条,第 8 条,第 9 条,第 11 条,A,international_law
41,与海湾战争期间根据《联合国宪章》第 51 条采取的集体防御行动相比，联合国安理会第 678 号决议有何特别优势？,第 678 号决议允许盟国使用核武器和化学武器攻击伊拉克,第 678 号决议比《联合国宪章》第 51 条规定的固有自卫权范围更窄,第 678 号决议的通过和谈判速度更快。,第 678 号决议的范围更广，因为它授权针对威胁海湾地区和平与安全的任何事项使用武力。,D,international_law
100,解决争端的政治手段和法律手段有何区别？,法律方法（即仲裁或国际法院裁决）产生的结果是最终的，对当事方具有约束力，而外交方法则不然,政治方法是在争端各方同意的情况下采用的，而法律方法则不然,政治手段导致争端最终解决，而法律手段则不然,解决争端的法律方法只适用于重大争端，而政治手段则适用于所有争端,A,international_law
110,什么情况下公海上的非法暴力行为不属于海盗行为？,针对另一国公共船只实施的非法暴力行为,为“私人目的”而实施的非法暴力行为,军舰在船员叛变并控制军舰的情况下实施的非法暴力行为,不针对另一艘船只，也不是出于“私人目的”而实施的非法暴力行为,D,international_law
61,以下哪项是回避问题谬误的另一种说法？,诉诸虚伪,无关结论,诉诸恐惧,针对人身,B,logical_fallacies
93,赞美人格谬误是一种特殊类型的______,意外谬误,虚假两难,乞题谬误,循环论证,A,logical_fallacies
99,诉诸恐惧是指,认为应该做某事，只是因为这样做会让做某事的人感觉良好,认为某人应该做某事，只因为对他人怀有恶意,主张采取行动以避免夸大的、不可能或不相关的负面结果,将对手的立场说得愚蠢可笑,C,logical_fallacies
108,所有变质的东西都是不可食用的。提摩太已经变质了。所以，提摩太是不能吃的。,含糊其辞,人身攻击 (ad hominem),分割谬误,可疑原因,A,logical_fallacies
118,以指控者或其他人做了同样的事情来回应对不法行为的指控，这属于以下哪种谬误？,无关结论 (ignoratio elenchi),诉诸武力 (ad baculum),诉诸怜悯 (ad misericordiam),诉诸虚伪 (tu quoque),D,logical_fallacies
142,“每个术语必须使用两次，不能多也不能少”是对______的要求,有效直言三段论,有效选言三段论,有效条件三段论,实质上真实的假言三段论,A,logical_fallacies
161,当某人利用语法和标点符号让某一说法有不止一种可能的解释时，此人可能犯了以下哪种谬误？,模棱两可,同义反复,乞题谬误,作风盖过本体,A,logical_fallacies
8,考虑下面给出的贝叶斯网络。此贝叶斯网络 H -> U <- P <- W 需要多少个独立参数？,2,4,8,16,C,machine_learning
36,以下哪一项是修剪决策树的主要原因？,为了节省测试期间的计算时间,为了节省存储决策树的空间,为了使训练集误差更小,为了避免过度拟合训练集,D,machine_learning
51,陈述 1| 原始 ResNets 和 Transformers 是前馈神经网络。陈述 2| 原始 Transformers 使用自注意力，但原始 ResNet 不使用。,正确，正确,错误，错误,正确，错误,错误，正确,A,machine_learning
54,下列哪项只能在训练数据线性可分时使用？,线性硬边距 SVM。,线性逻辑回归。,线性软边距 SVM。,质心法。,A,machine_learning
63,什么是支持向量？,距离决策边界最远的示例。,在 SVM 中计算 f(x) 所需的唯一示例。,数据集心。,所有在 SVM 中具有非零权重 αk 的示例。,B,machine_learning
76,对于核回归，以下哪一个结构假设对欠拟合和过拟合之间的权衡影响最大：,核函数是高斯函数、三角形函数还是箱形函数,我们使用欧几里得度量、L1 度量还是 L∞ 度量,核宽度,核函数的最大高度,C,machine_learning
83,在 PCA 中，您会怎么做才能获得与 SVD 相同的投影？,将数据转换为零均值,将数据转换为零中值,不可能,以上都不是,A,machine_learning
96,陈述 1| 神经网络的收敛取决于学习率。陈述 2| Dropout 将随机选择的激活值乘以零。,正确，正确,错误，错误,正确，错误,错误，正确,A,machine_learning
51,什么是群体规范？,群体成员可接受并认同的行为模式,部分群体成员认同的行为模式,挑战群体价值观和信仰的行为模式,与其他群体成员不同的行为模式,A,management
60,下面哪一项不是公认的权力类型？,行政机关,职能部门,直线管理,供应商,D,management
2,在营销学的历史上，生产时代是什么时候结束的？,在 19 世纪末。,在 20 世纪初。,在 20 世纪 20年代。,第二次世界大战结束后。,C,marketing
68,20 世纪 50 年代至 80 年代的营销时代的特点是更加注重___________。,社会与伦理。,个人销售。,实物生产。,客户需求。,D,marketing
146,以下哪一项最被视为是客户直接与服务互动的一段时间？,良好使用。,服务场景。,服务组合。,服务接触。,D,marketing
199,旨在向渠道成员（包括最终用户）提供信息的基于互联网的组织被称为：,信息中介。,零售商。,百货商店。,批发商。,A,marketing
214,火车运营商理解顾客对舒适座位的渴望，但未能具体说明相对于每条路线的预期旅客人数，应提供多少座位。这是以下哪方面的一个例子：,GAP 2-管理感知与服务质量规范之间的差距。,GAP1-客户期望与管理感知之间的差距。,GAP 3-服务质量规范与服务交付之间的差距。,GAP 4-服务交付与对外传播之间的差距。,A,marketing
226,这包括包含电话号码、网址、电子邮件和邮政地址等“呼叫回应”机制的广告；,直接回应广告。,销售推广。,大众媒体广告。,公共关系。,A,marketing
2,如果在人类群体中受 X 连锁隐性遗传病影响的男性频率为 0.10（十分之一），则预期受影响女性的频率是多少？,0.01,0.001,0.02,0.0001,A,medical_genetics
44,聚合酶链式反应 (PCR) 是一种技术，它：,用于证明 DNA 是遗传物质,用于确定土壤样品中的矿物质含量,使用短 DNA 引物和耐热 DNA 聚合酶在体外复制特定 DNA 序列。,测量翻译过程中核糖体的转移速度,C,medical_genetics
58,关于外显子，下列哪个陈述正确？,蛋白编码基因中的某些外显子由非编码 DNA 组成。,蛋白编码基因的第一个外显子始终包含翻译起始位点。,蛋白编码基因的最后一个外显子始终包含正常的终止密码子。,编码外显子始终仅在三个可能的正向读码框之一中翻译。,A,medical_genetics
98,卵子中物质的差异分布最常导致：,基因表达的差异，当细胞分裂时，它可能在胚胎中建立一种模式,发育期间，特定基因的扩增,多倍体组织的发育,发育期间，特定基因的丢失,A,medical_genetics
6,水痘是什么？,一种美味的意大利面,一种歌剧,水痘病毒,古罗马诗歌,C,miscellaneous
113,哪家快餐连锁店的广告语是“牛肉在哪里？”,温蒂汉堡,肯德基,汉堡王,麦当劳,A,miscellaneous
155,以下哪位摇滚吉他手设计了男士领带的彩色线条？,埃里克·克拉普顿,杰瑞·加西亚,杰夫·贝克,基思·理查兹,B,miscellaneous
169,世界上哪个地方曾经被称为华夏？,中国,印度,伊朗,印尼,A,miscellaneous
184,以下哪个名字从来没有属于过教皇？,利奥,兰多,莱纳斯,劳伦斯,D,miscellaneous
250,谁是卡通超级英雄“超狗 Underdog”的死敌？,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,miscellaneous
264,哪位著名的民谣歌手在 1965 年创立了 Study of Non-Violence？,鲍勃·迪伦,伍迪·盖瑟瑞,琼·贝兹,彼得·雅罗,C,miscellaneous
307,北达科他州的首府是什么？,俾斯麦,法戈,苏福尔斯,皮埃尔,A,miscellaneous
347,下列哪一件衣服有兜帽？,大衣,苏格兰裙,皮短裤,布裙,A,miscellaneous
365,下面哪个是“警察”的俚语？,fuzz,shrinks,bean counters,aardvarks,A,miscellaneous
432,以下哪项是 1839-1842 年第一次鸦片战争的直接结果？,广州的中国贸易专员禁止该市的鸦片贸易。,中国被迫向国际贸易开放了一些港口。,中国革命者推翻了清朝。,中国领导人开始沿着西方路线重塑其经济。,B,miscellaneous
466,乔治·修拉的点彩派绘画最值得注意的是包含以下哪个特征？,一种表现主义手法，运用粗线条和触感的表面纹理,通过使用有力的线条来创造出生动的人物,静态图形和一种光学表面运动感,强烈色彩的情绪化运用和高度简化,C,miscellaneous
468,根据孩子们的童谣，哥伦布在 1492 年航行的是哪种海洋？,平静,蓝色,多风,真正的很大,B,miscellaneous
547,下列哪个群体在公元 10 世纪被拜占庭帝国的传教士改信基督教？,法兰克人,西哥特人,俄罗斯人,盎格鲁-撒克逊人,C,miscellaneous
595,下面是《简·爱》里的一段话。“这就是我从费尔法克斯太太那儿听来，关于我们两人的雇主的全部情况。有些人似乎不知道如何刻划一个人，不知道观察和描绘人和事的特点，这位善良的太太就属于这类人。我的问话使她大惑不解，却并没有掏出她的话来。在她眼里，罗切斯特先生就是罗切斯特先生。一个绅士，一位土地拥有者——别无其他。她不作进一步询问和探求，显然对我希望进一步确切了解他的个性感到难以理解。”文章暗示，说话者将把第一句中提到的“情况”描述为,有启发性的,神秘的,有缺陷的,错误的,C,miscellaneous
673,在高尔夫球中，超过标准杆一杆叫什么？,老鹰球,柏忌球,领先分数与所剩洞数相等,小鸟球,B,miscellaneous
711,下面哪个单词没有出现在刘易斯·卡罗尔的诗《Jabberwocky》中？,brillig,bandersnatch,wabe,grelp,D,miscellaneous
19,急性狂饮与以下哪项有关？,快乐心脏综合症,家庭心脏综合症,Beach 心脏综合症,假日心脏综合症,D,nutrition
34,在感染或炎症状态患者中，为什么微量营养素状态的一些生化（例如血浆或血清）指标会得出具有误导性的结果？,因为人生病时饮食常发生变化，进食量可能减少。,因为用于患病人群的样本时，一些实验室检测的准确性可能降低。,因为患病人群的一些代谢途径发生改变，其微量营养素需求也发生改变。,因为急性期反应会导致某些微量营养素在组织间的分布发生变化。,D,nutrition
65,英国饮食的主要蛋白质来源是什么？,鱼和鱼制品,豆类,肉及肉制品,奶和奶制品,C,nutrition
89,为了让老年人的营养状况达到最佳，建议老年人摄入：,高能量饮食。,高营养饮食，且密集进食。,低能量饮食。,每日补充抗氧化剂。,B,nutrition
97,耐力型运动训练可调节能量储存和底物使用。适应性反应包括：,肌内脂质贮积降低,肝糖原含量增加,运动期间肌糖原的使用增加,运动期间肌内脂质的使用增加,D,nutrition
107,关于胃肠道 (GI) 吸收，以下哪项说法最正确？,葡萄糖吸收与钠摄取有关。,果糖吸收比葡萄糖更快。,在刷状缘膜上，吸收半乳糖和果糖的转运蛋白相同。,胃肠道水分吸收大部分发生在结肠。,A,nutrition
133,血糖指数的定义是以下哪项？,用餐后血糖浓度升高。,与摄入等量白面包相比，摄入食物后的血糖浓度增加水平。,用餐后血胰岛素浓度升高。,与摄入等量白面包相比，摄入食物后的胰岛素浓度增加水平。,B,nutrition
148,关于肠道在发生肥胖中的作用，以下哪种说法最能描述这种情况？,发生肥胖是因为肠道激素分泌紊乱，PYY 分泌未发出饱腹感信号。,肠道/大脑信号通路控制能量摄入在需求的 2% 以内，即使病态肥胖人群中也如此,问题是贪吃和暴食行为，即人们定期无视强烈饱腹感信号,即使在大量进餐后，美味、加工食品的美味信号也将压倒饱腹感信号，想要继续进食,B,nutrition
168,以下哪项不是锌依赖性酶？,超氧化物歧化酶,碱性磷酸酶,谷胱甘肽过氧化物酶,DNA 聚合酶,C,nutrition
169,关于蛋白质需求量，以下哪种说法是正确的？,蛋白质需求量等于需要量乘以利用效率。,蛋白质需求量等于需要量除以利用效率。,蛋白质需求量可以小于需要量。,蛋白质需求量始终与需要量相同。,B,nutrition
201,关于葡萄糖代谢，以下哪种说法是正确的？,糖酵解的所有反应均可自由逆转用于糖异生。,果糖不能用于肝脏的糖异生。,红细胞可以催化有氧糖酵解，因为红细胞含有可与血红蛋白结合的氧。,红细胞只能通过无氧糖酵解和磷酸戊糖途径来代谢葡萄糖。,D,nutrition
285,关于营养状况和健康结局，以下哪种说法是正确的？,老年人的高血压不太可能与盐摄入量高有关。,有强有力的证据表明，补充维生素 B12 可改善老年人的认知功能。,老年人出现血红蛋白浓度低的可能性并不比年轻人更高。,在强制使用叶酸强化面粉的国家，老年人叶酸缺乏较少见。,D,nutrition
108,“生命的意义”指的是什么？,外在意义,神的计划,内在意义,来世的意义,C,philosophy
164,根据罗尔斯，我们_____可以进入原始位置：,只有离开社会，从零开始重建社会制度。,在任何时候，只要遵循一定的程序。,除非我们忘记了自己是谁（这是很罕见的）。,以上都不是。,B,philosophy
177,苏格拉底认为，正如讽刺性陈述的内容与其真实含义之间存在差异一样，表象与现实也存在差异。尽管社会或个人对美好生活所需的东西似乎有不同的看法，但这与以下事实毫无矛盾：,对与错、真与假因文化而异。,表象是我们了解现实的唯一途径。,表象与现实的区别是辩证发现真理的基础。,存在针对美好生活所需的思想和行动的客观原则。,D,philosophy
76,人类对植物和动物的定向繁殖被称为：,觅食。,人工选择。,自然选择。,放牧。,B,prehistory
85,关于猫被驯化的考古证据表明，驯化发生在什么时候，为什么？,"在 22,000 年前，这是由于人类从机会主义觅食向后勤采集的转变","在 11,000 年前，这是人工选择的直接结果","在 11,000 年前，这是食物生产和储存的无意结果","在 9,000 年前，由于无意中驯化了牛，生产了牛奶和奶酪",C,prehistory
111,关于现代欧洲人在更新世末期殖民北美的有争议的理论是：,遗传证据表明，美洲最古老的骨骼和欧洲人的基因组之间存在密切联系。,来自美洲最古老的骨骼的遗传证据证明，现代美洲原住民和西伯利亚中部的土著人之间的密切联系。,基因证据证明，美洲最古老的骨骼与公元 1000 年左右抵达加拿大东北部的北欧探险家之间存在密切联系。,因为完全没有记录欧洲人移民到美洲的文件而被驳倒。,B,prehistory
114,什么时候从更远的地方获取的原材料增加了？这说明了什么？,在旧石器时代晚期；远距离联系，更依赖与遥远群体的贸易,在旧石器时代中期；从更远的地方获取原材料表明人们的迁移更加频繁,在旧石器时代中期；更广泛的社交网络建立在频繁的贸易活动和远距离联系的基础上,在旧石器时代晚期；人们更广泛地认识到高质量进口材料的重要性,A,prehistory
