ID,Question,A,B,C,D,Answer,Subject
211,David 需要覆盖一个立方体的油漆量与表面积成正比。若 David 恰好可以用 16 夸脱的油漆完全覆盖一个边长为 2 英尺的立方体，则 David 用 169 夸脱的油漆可以覆盖多大的立方体（以英尺为单位的边长而言）？,\frac{13}{4},8,\frac{13}{2},13,C,high_school_mathematics
257,考虑两个小于 15 的正偶数（不一定不同）。当这两个数的和加上它们的乘积时，可能会有多少不同的值？,21,27,49,45,B,high_school_mathematics
4,外部性,会导致均衡价格被人为地抬高,会导致均衡价格被人为地压低,当市场无法达到均衡时就会存在,导致一种不能使社会总利益最大化的均衡,D,high_school_microeconomics
51,如果对葡萄的需求随着葡萄供给的增加而增加，我们可以说,均衡量上升，但价格变化不明确。,均衡量下降，但价格变化不明确。,均衡量上升，价格上升。,均衡量下降，价格下降。,A,high_school_microeconomics
70,假设在咖啡市场上设置了价格下限。这一政策的一个结果是,对咖啡冲泡机的需求减少。,市场上咖啡的持续短缺。,由于咖啡价格下降，消费者剩余增加。,对咖啡需求的增加。,A,high_school_microeconomics
173,以下哪一种商品的需求曲线可能最有弹性？,对白色福特厢式旅行车的需求,对汽车的需求,对福特汽车的需求,对美国制造汽车的需求,A,high_school_microeconomics
180,因为与收入相对较高的人相比，收入相对较低的人花在食品上的钱占收入的比例更大，那么食品销售税属于哪一类税？,累进税,比例税,累退税,中性税,C,high_school_microeconomics
227,宏观经济学关注的是,影响商业的政府及其法律。,个人和他们的资源使用。,公司和它们的生产水平。,整个国家的资源利用。,D,high_school_microeconomics
0,电容器充电后，两极板间的电势差为 5 V。如果电容为 2 mF，那么正极板上的电荷量是多少？,0.005 C,0.01 C,0.02 C,0.5 C,B,high_school_physics
96,有两个人，其中一个人的质量为 100 kg，另一个人的质量为 50 kg，他们面对面站在一个冰封的池塘（基本没有摩擦力）里。如果体重较重的人用力 F 推体重较轻的人，那么,体重较重的人受到的力是 (-1/2)F,此人受到的力是 -2F,体重较轻的人的加速度将是体重较重的人的加速度的一半,体重较轻的人的加速度将是体重较重的人的加速度的两倍,D,high_school_physics
10,大学理事会五月份举行的 AP 心理学考试是下列哪一种考试的典型例子？,资质,射影,成就,智力,C,high_school_psychology
20,以下哪一种测试最有可能是成就测试？,智商测试,对教科书中一章的课堂测试,法学院的入学考试,基于五大人格特质的人格测试,B,high_school_psychology
31,下列哪一项最直接地旨在帮助确定一项研究的发现是否反映了一个真正可复制的现象，而不是偶然过程的结果？,推论统计,描述性统计,标准差,外部变量,A,high_school_psychology
38,下列哪一项主要是一种化学感觉？,触觉,视力,味觉,听觉,C,high_school_psychology
179,在所有形式的心理治疗中使用的主要工具是什么？,与患者交谈,认知/行为干预,生物医学/认知治疗,体细胞治疗,A,high_school_psychology
208,精神活性物质是通过_____来改变意识的药物,刺激兴奋激素分泌到血液中的,模仿各种信息素的行为,促进或抑制突触上的神经传递,增加个体的催眠易感性,C,high_school_psychology
212,以下哪一种策略是全国学校心理学家协会 (NASP) 推荐的改善学校安全的最佳做法？,在轻微违纪后立即开除学生,执行严格的学生行为准则，例如零容忍政策,与家长沟通学校环境是安全的,建立一个学校安全和应急响应小组,D,high_school_psychology
241,大多数孩子会先发展下列哪一项技能？,用铅笔写字,用刀切,说一个句子,拍手,D,high_school_psychology
249,一位钢琴老师正在帮助一名学生学习一首新曲子。起初，她称赞学生弹奏正确的音符。在学生开始表现出对音符的熟练程度后，老师只有在学生在他演奏的片段中加入适当的动态和解释时才会表扬他。教师的教学方法是下列哪一种培训技术的一个例子？,负强化,负效惩罚,塑造,链锁化,C,high_school_psychology
344,神经传递通常被描述为一个电化学过程。以下哪一项与电气方面最直接相关？,突触,末梢按钮,激素,髓鞘,D,high_school_psychology
352,心理学领域产生于以下哪项？,生物化学,物理,哲学,跨文化人类学,C,high_school_psychology
416,承载意义的最小语言单位是,概念,单词,音素,语素,D,high_school_psychology
460,在使用了一家慈善机构寄来的地址贴纸后，Brittany 觉得有义务向发送地址贴纸的组织捐款。Brittany 的行为说明了,刻板印象,基本归因错误,单纯曝光效应,互惠规范,D,high_school_psychology
492,下列哪项最能说明敌意攻击？,一个男人打了他的妻子一巴掌，因为他的妻子又做了汉堡包当晚餐，这让他很生气。,一个环卫工人把一个空罐子扔到路边时撞倒了一些玫瑰花丛。,一位女服务员把一个托盘掉在地板上，摔碎了几个杯子和碟子。,一个粗心的司机撞了一个正在过马路的行人，使他受了重伤。,A,high_school_psychology
524,埃里克森的主动与内疚阶段与弗洛伊德的_____最密切相关,口腔期。,肛门期。,性器期。,性成熟期。,C,high_school_psychology
37,"一位店主收到几位顾客的投诉，说他的商店星期天不营业，于是他决定进行一次调查。他随机挑选了 100 名女性顾客和 120 名男性顾客，问他们：“你是否有兴趣星期天来这家店购物？”他计算了回答“是”的顾客的数量，并通过从星期日购物的男性顾客的比例中减去女性顾客的比例，构建了 95% 的置信区间。所得区间为 (–0.23, –0.18)。下列哪一项是对区间的正确解释？",我们有 95% 的信心，对周日购物感兴趣的女性比例超过了对周日购物感兴趣的男性比例。,我们有 95% 的信心，对周日购物感兴趣的男性比例超过了对周日购物感兴趣的女性比例。,我们有 95% 的信心，对周日购物感兴趣的女性比例等于对周日购物感兴趣的男性比例。,因为区间包含负值，所以它是无效的，不应该进行解释。,A,high_school_statistics
68,一位心理学家认为，在促进孩子的良好行为方面，对正确行为的积极奖励比对不良行为的惩罚更有效。制定了一份“正确行为”量表。μ1 = 接受积极奖励的儿童的“正确行为”等级，μ2 = 接受惩罚的儿童的“正确行为”等级。如果 H0: μ1− μ2= 0，那么下面哪一个是关于 HA 的正确说法？,HA: μ1− μ2> 0,HA: μ1− μ2< 0,HA: μ1− μ2≠ 0,上述任何一个都是给定 null 的可接受替代。,A,high_school_statistics
94,进行了一项研究，目的是确定更多的学业学习时数是否会导致篮球运动员得分更高。在对 50 名篮球运动员的调查中，人们注意到，25 名自称学习时间最多的人比 25 名学习时间较少的人平均得分更高。根据这项研究，教练开始要求球员花更多的时间学习。下列哪一项是正确的说法？,虽然这项研究可能有其缺陷，但它仍然证明了因果关系。,很可能有一个混淆变量对这种表面上的关系负责。,虽然这是一个对照实验，但教练的结论是不合理的。,为了让运动员更多地学习，让他们在球场上投入更多的练习时间来提高他们的平均得分会更有意义，因为更高的平均得分似乎与更多的学习时间有关。,B,high_school_statistics
5,"本问题涉及以下信息。
加纳市由两个城镇组成。其中一城镇由穆斯林居住，它有 12 座清真寺，有领薪水的伊玛目和宣礼员，还有法学家和学者。在周围有水井，井里有甘甜的水，人们用这些井来饮水和种植蔬菜…… 国王的翻译、掌管国库的官员和大多数大臣都是穆斯林。只有皇室成员才能穿缝制的衣服。所有其他的人都根据他们的手段，穿棉袍、丝绸或锦缎…… 国王把自己打扮得像个女人，脖子上戴着项链，前臂上戴着手镯…… 他坐…… 在一个圆顶的亭子里，周围站着十匹马。当自称与王信仰相同的人走近他时，他们就跪下，把尘土撒在头上，这是他们问候王的方式。至于穆斯林，他们只是用拍手来欢迎他。[人民的]宗教是异教和偶像崇拜……  每运来一驴盐，他们的国王就收取一金第纳尔，送出去时要收两金第纳尔。从一车铜中，国王应得的是五米卡尔，从一车别的货物中得十米卡尔…… 在他的国家所有的矿山中发现的金块都是为国王保留的，只有这些金粉留给人民。但为了这个，人们会积累黄金，直到它失去价值。在这个国家之外，还有一个叫马拉尔的国家，它的国王是虔诚的伊斯兰教徒，而他的王国的普通人仍然是多神教徒。从那时起，他们的统治者被授予穆苏尔玛尼的称号。
——11 世纪穆斯林历史学家和地理学家阿布·乌拜达拉·巴克里所著的《道路与王国之书》
文章中有什么证据表明加纳人直接或间接地参与了与亚洲的贸易？",他们在宫廷里养马，这些马可能来自蒙古人。,加纳国王继承了中国的磕头传统。,国王用黄金和珠宝装饰自己，可能来自印度。,朝廷里的人都穿着丝绸长袍。,D,high_school_world_history
60,"本问题涉及以下信息。
难道不是只有团结才能将我们凝聚成一支有效的力量，才能创造我们自己的进步，才能为世界和平做出我们宝贵的贡献吗？ 哪个独立的非洲国家将宣称其金融结构和银行机构已完全用于国家发展？ 哪个国家将声称其物质资源和人力可用于实现自己的民族抱负？ 我们正在迅速认识到，政治独立不足以让我们摆脱殖民统治的影响。我们一直忙于照顾各自独立的州，没有充分认识到联合的基本需要，这种需要植根于共同的目标、共同的规划和共同的努力。
加纳总统克瓦米·恩克鲁玛在非洲统一组织上的讲话，1963 年
在上面的文章中，说话者支持以下哪项事业？",民族主义,社会主义,泛非主义,新殖民主义,C,high_school_world_history
162,"本问题涉及以下信息。
“在过去，继滕克特里人之后，又出现了布鲁克特里人；但现在的一般说法是，卡马维人和盎格利瓦累人进入了他们的居住地，在[邻近]部落的共同帮助下，或出于对他们暴政的憎恨，或出于掠夺的吸引力，或出于上天对我们的[眷顾]，把他们赶了出去，并彻底消灭了他们。它甚至不吝惜让我们看到该冲突的壮观场面。六万多人倒下了，他们不是倒在罗马人的武器和兵器之下，而是远远地倒在我们欣喜的目光下。我祈祷，愿各部落即使不爱我们，至少也永远保持对彼此的恨；因为当帝国的命运催促我们前进时，幸运之神赐予我们的最大恩惠莫过于敌人之间的不和”。
日耳曼尼亚，普布利乌斯·科尔奈利乌斯·塔西陀，约公元 98 年
关于公元前 600 年至公元 600 年期间帝国对待“野蛮”（外来）民族的方式，以下哪个结论最直接地得到了这段文字的支持？",帝国鼓励敌对部落互相残杀，以减少对国家的威胁。,帝国欢迎野蛮民族的迁徙，将其作为军事力量或经济生产力的来源。,帝国用军事力量对付所有邻近的野蛮民族，以此来扩大自己的影响力。,帝国利用宗教改变野蛮民族的信仰，使他们对国家更加友好。,A,high_school_world_history
191,"本问题涉及以下信息。
加纳市由两个城镇组成。其中一城镇由穆斯林居住，它有 12 座清真寺，有领薪水的伊玛目和宣礼员，还有法学家和学者。在周围有水井，井里有甘甜的水，人们用这些井来饮水和种植蔬菜…… 国王的翻译、掌管国库的官员和大多数大臣都是穆斯林。只有皇室成员才能穿缝制的衣服。所有其他的人都根据他们的手段，穿棉袍、丝绸或锦缎…… 国王把自己打扮得像个女人，脖子上戴着项链，前臂上戴着手镯…… 他坐…… 在一个圆顶的亭子里，周围站着十匹马。当自称与王信仰相同的人走近他时，他们就跪下，把尘土撒在头上，这是他们问候王的方式。至于穆斯林，他们只是用拍手来欢迎他。[人民的]宗教是异教和偶像崇拜……  每运来一驴盐，他们的国王就收取一金第纳尔，送出去时要收两金第纳尔。从一车铜中，国王应得的是五米卡尔，从一车别的货物中得十米卡尔…… 在他的国家所有的矿山中发现的金块都是为国王保留的，只有这些金粉留给人民。但为了这个，人们会积累黄金，直到它失去价值。在这个国家之外，还有一个叫马拉尔的国家，它的国王是虔诚的伊斯兰教徒，而他的王国的普通人仍然是多神教徒。从那时起，他们的统治者被授予穆苏尔玛尼的称号。
——11 世纪穆斯林历史学家和地理学家阿布·乌拜达拉·巴克里所著的《道路与王国之书》
根据节选内容，下列哪一项正确描述了伊斯兰教在这一时期对非洲的影响？",伊玛目和宣礼师确保所有非洲人遵守伊斯兰法律。,一些精英皈依了伊斯兰教，但下层阶级仍保留着他们的传统信仰。,穆斯林商人拒绝与非穆斯林做生意。,非洲国王要求穆斯林在宫廷中遵守异教习俗。,B,high_school_world_history
214,"本问题涉及以下信息。
“然后，万王之王沙普尔去世了。后来，他的儿子万王之王霍尔密兹德登基，统治了整个帝国。万王之王霍尔密兹德授予我帽子和腰带，并为我创造了更高的地位和尊严，在朝廷中，在一个又一个王国，一个又一个地方，在整个帝国中，他给了我更多的权威和权力，在神圣的事务上，并为我创造了“克尔迪尔，阿胡拉马自达的[首席祭司]”的头衔，以阿胡拉马自达神的名字命名。于是，在一个又一个王国，一个又一个地方，举行了许多盛大的神圣仪式，建立了许多沃勒姆之火，许多魔法师变得幸福和繁荣，许多火焰和魔法师被封为皇帝……
然后万王之王霍尔密兹德去世了。万王之王巴兰，万王之王沙布珥的儿子，万王之王何米施的兄弟，起来治理帝国。万王之王巴兰在朝廷中，在一个又一个的王国里，在一地接一地，都给了我很高的荣誉和尊严，赐给我权柄和能力，使我可以为神作各样的事。于是，在一个又一个王国，一个又一个地方，举行了许多盛大的神圣仪式，建立了许多沃勒姆之火，许多魔法师变得幸福和繁荣，许多火焰和魔法师被封为皇帝……
在一个又一个王国，在整个帝国的一个又一个地方，阿胡拉·马自达和众神的仪式变得卓越，马兹达尼亚的宗教和帝国的法师们获得了极大的尊严，帝国的众神、水、火和小牲畜获得了极大的满足，而阿里曼[阿胡拉马自达的邪恶对手]和恶魔受到惩罚和谴责，阿里曼和恶魔的教义离开了帝国，被抛弃了。帝国内的犹太教徒、佛教徒、印度教徒、纳索罗教徒[东正教]、基督教徒、马克塔克教徒[浸信会教徒]和摩尼教徒都受到了打击，他们放弃了摧毁偶像、驱散恶魔和神座的储藏和巢穴。”
摘自公元三世纪晚期波斯 Naqsh-e-Rustam 的 Kerdir 铭文
以下哪一项最好地解释了萨珊波斯境内佛教社区的存在？",波斯人使人们远离佛教的努力激发了更多的追随者。,佛教的启示动摇了波斯的皈依者。,波斯的地理位置横跨与印度的国际贸易路线。,琐罗亚斯德教对佛教徒给予了有限的宽容。,A,high_school_world_history
6,随着年龄的增长，眼球晶状体通常不会发生以下哪种情况？,变厚,变黄,变浑浊,充满液体,D,human_aging
20,高水平的自我保健行为与水平的__________有关,神经质,外向性,宜人性,二级控制,C,human_aging
44,根据祖父母的报告，作为祖父母最有成就感的方面不是以下哪一项？,不朽的感觉,宠爱孙辈,有人伺候,回忆起他们还是孙辈时的情景,C,human_aging
78,具有以下哪种控制形式的人最不可能在其居住地遇到无障碍问题？,外部,内部,初级,全面,B,human_aging
88,“队列”一词是指,一个人的实际年龄,经历过重大事件的一代人,一个人的性别,生活在同一文化中的一群人,B,human_aging
158,对于老年学研究人员来说，以下哪项是最重要的变量？,年龄,性别,队列,测量时间,A,human_aging
48,罗马天主教认为下列哪种行为有罪,同性恋行为,婚姻外的异性恋行为,服用避孕药,以上均正确,D,human_sexuality
78,异性恋者的性幻想永远不会涉及_________，而同性恋者的性幻想永远不会涉及__________。,无论异性恋还是同性恋的性幻想都可能涉及同性或异性,异性；同性,同性；同性,同性；异性,A,human_sexuality
91,社会生物学家认为，性的主要功能是：,快乐,生殖,维持双重标准,缓解紧张,B,human_sexuality
94,天主教会对人工节育的正式谴责是在_______的《人类生命》通谕中提出的。,教皇约翰二世,教皇保禄六世,教皇若望·保禄一世,教皇若望·保禄二世,B,human_sexuality
3,什么是“荷花号原则”？,所谓的“荷花号原则”是指 “不能因此推定对国家独立的限制”，或者，正如有人所解释的那样，“凡不为国际法所禁止的都是允许的”,所谓“荷花号原则”，即各国可自由选择他们将提交争议的法院,所谓“荷花号原则”是指不禁止各国在公海上行使执法管辖权,所谓“荷花号原则”是指源于国家惯例和法律确信的结合的习惯法,A,international_law
48,以下哪项描述了回避问题谬误？,认为某人应该做某事，只因为对他人怀有恶意,将对手的立场说得荒谬可笑,用与命题无关的证据或推理来支持主张，或通过转移话题来回应他人的论点,试图仅凭信息中激起的情感来达成一致,C,logical_fallacies
52,出现哪种谬误是因为没有认识到所提出的替代选择并非相互排斥？,乞题谬误,意外谬误,循环论证,虚假两难,D,logical_fallacies
100,通过法律来反对歧视是愚蠢的，因为我们的生活显然离不开歧视。我们在选择食物时会区分美味和难以下咽，在选择音乐时会区分悦耳和难听，在装饰家居时会区分和谐和不和谐的色彩，在选择朋友时会区分有趣和无趣的人，等等。我们的生活离不开辨别。,偏见性语言,含糊其辞,前后矛盾,稻草人,B,logical_fallacies
127,我们必须假定他是共产党员，因为他说他不是，而且我们知道，共产党员总是被教导要否认党员身份。,诉诸无知,肯定后件,否认前件,乞题谬误,B,logical_fallacies
18,对于多项式回归，以下哪一个结构假设最能影响欠拟合和过拟合之间的权衡：,多项式次数,我们是通过矩阵求逆还是梯度下降来学习权重,高斯噪声的假设方差,使用常数项单元输入,A,machine_learning
19,陈述 1| 截至 2020 年，一些模型在 CIFAR-10 上的准确率超过 98%。陈述 2| 原始 ResNet 未使用 Adam 优化器进行优化。,正确，正确,错误，错误,正确，错误,错误，正确,A,machine_learning
24,假设我们想对空间数据（例如房屋的几何位置）进行聚类。我们希望生成许多不同大小和形状的聚类。以下哪种方法最合适？,决策树,基于密度的聚类,基于模型的聚类,K 均值聚类,B,machine_learning
64,陈述 1| Word2Vec 参数未使用受限玻尔兹曼机初始化。陈述 2| tanh 函数是非线性激活函数。,正确，正确,错误，错误,正确，错误,错误，正确,A,machine_learning
73,给定两个布尔随机变量 A 和 B，其中 P(A) = 1/2、P(B) = 1/3 和 P(A | ¬B) = 1/4，P(A | B) 是多少？,1/6,1/4,3/4,1,D,machine_learning
79,陈述 1| 当训练数据集较小时，过拟合的可能性更大。陈述 2| 当假设空间较小时，过拟合的可能性更大。,正确，正确,错误，错误,正确，错误,错误，正确,D,machine_learning
80,陈述 1| 除了 EM，梯度下降还可用于对高斯混合模型进行推理或学习。陈述 2 |假设属性数量固定，基于高斯的贝叶斯最优分类器可以在与数据集中的记录数量成线性关系的时间内学习完成。,正确，正确,错误，错误,正确，错误,错误，正确,A,machine_learning
107,下列哪项关于卷积核的说法是正确的？,将图像与 $\begin{bmatrix}1 & 0 & 0\\ 0 & 1 & 0 \\ 0 & 0 & 1 \end{bmatrix}$ 进行卷积不会改变图像,将图像与 $\begin{bmatrix}0 & 0 & 0\\ 0 & 1 & 0 \\ 0 & 0 & 0 \end{bmatrix}$ 进行卷积不会改变图像,将图像与 $\begin{bmatrix}1 & 1 & 1\\ 1 & 1 & 1 \\ 1 & 1 & 1 \end{bmatrix}$ 进行卷积不会改变图像,将图像与 $\begin{bmatrix}0 & 0 & 0\\ 0 & 0 & 0 \\ 0 & 0 & 0 \end{bmatrix}$ 进行卷积不会改变图像,B,machine_learning
8,以下哪一项不是营销组合的要素？,促销。,产品。,目标市场。,定价。,C,marketing
12,如果中标人由于投标价格定得很低而获得一份他/她有义务交付的无利可图的合同，这种情况被称为：,胜者的诅咒。,胜者的价格。,胜者的奖励。,亏本促销定价。,A,marketing
55,____________在向目标受众传递信息方面非常有效，因为它允许以大多数其他媒体无法做到的方式进行解释。,数字。,印刷品。,广播。,户外。,B,marketing
75,为他人目的收集的二手数据被称为____________：,一手研究。,描述性研究。,因果研究。,二手研究。,D,marketing
108,心理细分基于：,消费者人口统计分析的定量方面。,消费者地理分析的定量方面。,个体居住模式与生命周期偏好。,根据人们的心理特征、价值观和生活方式进行分组。,D,marketing
171,一种商业活动，其中一方允许另一方有机会利用与目标受众的联系来换取资金、服务或资源，这被称为：,广告宣传。,交换。,赞助。,公共关系。,C,marketing
176,STP 过程的一个主要好处是：,将公司资源更有效和高效地匹配到具有最大 ROMI 前景的目标细分市场。,通过为营销策略提供方向和重点，增强公司的竞争地位。,通过识别新客户、增长细分或新产品用途，检查和识别市场中的增长机会。,以上都是。,D,marketing
195,以下哪一项不是制定 CSR 倡议的基本原理？,公司的责任不仅仅是为了盈利而生产产品。,公司拥有更广泛的利益相关者群体，而不仅仅是股东。,公司的影响仅限于简单的市场交易。,企业服务于更广泛的人类价值，而不仅仅是关注经济价值。,C,marketing
38,下列哪种情况不是家族性癌症综合征,家族性腺瘤性息肉病,利-弗劳梅尼综合征,冯·希佩尔-林道综合征,瓦登伯格综合征,D,medical_genetics
50,下列哪项属于 X 连锁显性遗传的特征？,双亲同血缘,雄性间遗传,仅由雌性遗传,仅由雄性遗传给雌性,D,medical_genetics
96,血氨水平高发生在：,半乳糖血症。,赫勒氏综合征。,鸟氨酰基转氨酶 (OTC) 缺乏症。,苯丙酮尿症。,C,medical_genetics
113,哪家快餐连锁店的广告语是“牛肉在哪里？”,温蒂汉堡,肯德基,汉堡王,麦当劳,A,miscellaneous
124,披头士最初把哪个城市称为家？,伦敦,利兹,利物浦,曼彻斯特,C,miscellaneous
146,警察用什么金属装置来固定屡次违章停车的车辆的车轮？,布鲁克林夹,丹佛锁扣,LoJack,The Club,B,miscellaneous
210,以下哪位民主党人在 1984 年的总统选举中输给了罗纳德·里根？,迈克尔•杜卡基斯,沃尔特·蒙代尔,加里·哈特,吉米•卡特,B,miscellaneous
305,在没有万能牌的游戏中，最大的一手牌是多少？,同花顺,皇家同花顺,葫芦牌,四条,B,miscellaneous
489,哪个词描述一个没有固定家园，到处流浪的部落？,游牧民族,卖弄学问,示意图,通便,A,miscellaneous
493,以下哪一种仪器是用来测量湿度的？,风速计,安培表,湿度计,气压计,C,miscellaneous
524,以下哪一种细菌在厌氧条件下会在食物中产生毒素？,肉毒梭状芽胞杆菌,破伤风梭菌,牛结核分枝杆菌,金黄色葡萄球菌,A,miscellaneous
545,以下哪一道不是传统的希腊菜？,寿喜烧,烤肉串,穆萨卡,腓尼基亚,A,miscellaneous
610,以下哪一项是关于一个公开上市的未来雇主的客观信息的最佳来源？,年度报告,新闻稿,报纸上的文章,向 SEC 提交的 10-K 文件,D,miscellaneous
636,下面哪一个不是矿物质？,石英,锂,钻石,方解石,B,miscellaneous
637,根据一个流行的儿童电视节目的标题，熊的大房子是什么颜色的？,红色,绿色,紫色,蓝色,D,miscellaneous
653,哪位女演员在电影《星际迷航 2：可汗之怒》中扮演尖耳朵的火神？,乌比·戈德堡,詹妮弗·格雷,柯斯迪·艾黎,海伦·亨特,D,miscellaneous
661,什么疾病会引起眼球内积液压力并损害眼球后部的视神经？,散光,白内障,青光眼,视网膜炎,C,miscellaneous
688,许多雇主依靠临时工在需求波动时提供灵活性。然而，雇用临时工的一个重要考虑因素是,他们与全职员工相比往往缺乏经验，而且对工作的专注投入也较少,他们在工作上的时间限制为 30 天，随后必须向他们提供永久职位,必须像正式全职员工一样向其提供医疗保健和其他福利,他们需要获得与做同样工作的正式全职员工相同的薪酬,A,miscellaneous
696,下面哪个不是纽约州的一个城市？,Perskippity,克洪克森,斯克内克塔迪,拉克万纳,A,miscellaneous
712,效忠誓词的最后一个单词是什么？,America,stands,indivisible,all,D,miscellaneous
719,一个典型的人的基因组中有多少对染色体？,1,23,88,7921,B,miscellaneous
727,根据传说，如果你给某人“邪恶的眼睛”，你在做什么？,诅咒他们,祝福孩子,数钱,消磨时间,A,miscellaneous
762,以下哪一种物品对去除墨渍有用？,小苏打,指甲油,发胶,黄油,C,miscellaneous
780,下面的商店中哪个不是 Gap 公司所有的？,Gap,Banana Republic,Old Navy,J Crew,D,miscellaneous
32,以下哪项是尿液中的主要含氮化合物？,尿酸,氨,尿素,肌酐,C,nutrition
84,呼吸商 (RQ)：,定义为 VO2 除以 VCO2 的比值。,采取高碳水化合物饮食时降低。,禁食时增加。,外源性碳水化合物转化为内源性脂肪时，超过 1.0。,D,nutrition
106,以下哪项因素不是进食障碍的危险因素,完美主义特征,女性性别,青春期节食,父母焦虑,D,nutrition
107,关于胃肠道 (GI) 吸收，以下哪项说法最正确？,葡萄糖吸收与钠摄取有关。,果糖吸收比葡萄糖更快。,在刷状缘膜上，吸收半乳糖和果糖的转运蛋白相同。,胃肠道水分吸收大部分发生在结肠。,A,nutrition
148,关于肠道在发生肥胖中的作用，以下哪种说法最能描述这种情况？,发生肥胖是因为肠道激素分泌紊乱，PYY 分泌未发出饱腹感信号。,肠道/大脑信号通路控制能量摄入在需求的 2% 以内，即使病态肥胖人群中也如此,问题是贪吃和暴食行为，即人们定期无视强烈饱腹感信号,即使在大量进餐后，美味、加工食品的美味信号也将压倒饱腹感信号，想要继续进食,B,nutrition
210,关于食物过敏，以下哪项是正确的：,如果不允许过敏物质超过规定的限度，则可以避免发生,是一种食物不耐受,通常仅发生在个体既往暴露致敏后,会引起不适，但通常很少引起医学担忧,C,nutrition
224,以下哪种说法是正确的？,"淀粉主要含有直链淀粉，为 α1,4-键连接果糖形成的聚合物","淀粉主要含有直链淀粉，为 α1,4-键连接葡萄糖形成的聚合物","淀粉主要含有直链淀粉，为 β1,4-键连接果糖形成的聚合物","淀粉主要含有直链淀粉，为 β1,4-键连接葡萄糖形成的聚合物",B,nutrition
284,证实糖摄入量与龋齿风险之间相关性的现有最佳证据来自哪种研究设计类型？,随机对照研究,非随机对照研究,横断面观察性研究,队列研究,D,nutrition
301,大多数发展中国家的农民是自给自足还是商业生产性农业呢？,几乎所有农民都是自给自足。,极少农民的生产是自给自足，绝大部分农民会在市场上销售他们几乎所有的产品。,几乎所有的小规模生产者会有一些自我供应，也会有一些产品在市场上销售。,37% 的农民纯粹自给自足。,C,nutrition
56,内格尔声称，道德运气的问题与以下问题密切相关：,上帝的存在,意志的自由。,心理利己主义。,共性。,B,philosophy
75,艺术的一个重要形式特征是_____。,社会意义,如实表述,它唤起强烈的情感的力量,一致性,D,philosophy
92,拜尔声称，道德怀疑主义通常是由于：,混乱的形而上学理论。,混乱的认识论理论。,混乱的宗教观。,混乱的科学理论。,B,philosophy
97,除了“这不是一件好事”这一事实外，欺骗参与者的一个重要的道德缺陷是什么？,这会损害研究人员及其学科的专业声誉。,这使得更加难以接触到离经叛道或隐藏的人群。,这意味着参与者的个人数据不能匿名。,以上都不是。,A,philosophy
143,帕菲特声称疼痛的程度：,可以精确地比较。,可以比较，但只能粗略地比较。,可以在个体内部比较，但不能在个体之间比较。,既不能在个体内部比较，也不能在个体之间比较。,B,philosophy
158,苏格拉底告诉克里托，当且仅当这样做_____时，他才应该尝试越狱：,对他有利。,对敌人不利，对朋友有利。,取悦诸神。,正义的。,D,philosophy
159,根据理想道德准则理论，一个人_____有义务去做理想道德准则所要求的事情：,在一个人的实际制度环境中。,在一个理想的制度环境中。,在一个没有制度的环境中。,在一个人人都能完美遵守这些规则的世界里。,A,philosophy
171,大多数采取外在主义方法来看待意义的人都是从_____角度来看待问题的。,世俗的,非宗教的,宗教的,务实的,C,philosophy
178,道德上不可能规则的一个例子是：,只要这样做对防止灾难是必要的就说谎。,永远做能带来最大快乐的事。,永远坚持你认为不正确的事情。,以上都是。,C,philosophy
260,根据洛克的观点，一个处于自然状态的人会把他的绝对自由交给国家，因为_____。,在服从国家时，他也将享有绝对的自由,在自然状态下，他对自由的享受是非常不确定和脆弱的,他想对别人拥有绝对的权力,他反对自然状态的法则,B,philosophy
11,现代非洲人没有任何尼安德特人的 DNA，这表明：,尼安德特人和解剖学上的现代人之间的基因流动一定发生在尼安德特人迁出非洲之前。,尼安德特人和解剖学上的现代人之间的基因流动发生在解剖学上的现代人走出非洲之后。,生活在非洲的尼安德特人并没有与解剖学上的现代人杂交，但一定是在现代人迁出非洲的时候跟随了他们。,解剖学上的现代人和尼安德特人之间从未发生过杂交。,B,prehistory
35,直立人的脸比现代人更________，但比能人更少。,晚熟,多毛,有枕骨,下巴突出,D,prehistory
103,为什么土耳其中部的恰塔霍裕克被视为一个大村庄，而不是一个城市？,这里没有宫殿，没有公共建筑，也没有什么地位分化的证据。,这里没有食物储存、驯养动物或建筑的证据。,这里没有与城市有关的艺术作品、仪式或活动。,这里没有纪念性建筑或道路的证据。,A,prehistory
134,许多古代精英对资源消耗的态度似乎是：,“省一分钱就是赚一分钱。”,“如果你拥有它，就炫耀它。”,“三思而后行。”,“后的必在前，前的必在后。”,B,prehistory
203,加速全球人口增长的粮食生产革命被称为________；它发生在_____年前。,"旧石器时代晚期过渡；在 35,000 年前","中石器时代人口转型；从 18,000 年前开始","新石器时代人口转型；从 11,000 年前开始","新石器时代革命；5,000 年后",C,prehistory
208,印加建筑以其_____而闻名：,木、土和石的结合,前所未有的规模和复杂程度。,精确的像拼图一样的石头砌筑。,使用拱形拱门。,C,prehistory
242,以下哪一项被描述为“现有原因的缓慢代理”？,自然选择,灾变说,均变论,单系进化,C,prehistory
276,与能人相比，是什么赋予了直立人迁徙如此之远、如此之快的能力？,性早熟,智力,两足行走,头小畸型,B,prehistory
