ID,Question,A,B,C,D,Answer,Subject
25,在 18 岁至 70 岁的健康成年人中，下列哪一项通常随年龄增长而增加？,流体智力,固定智力,g,speededness,B,high_school_psychology
27,人们发现，公园里的跑步者在看到另一个跑步者时，会加快步伐；这一发现说明了_____现象,社会促进。,从众。,去个性化。,规范。,A,high_school_psychology
34,Gordon 先生的右额叶后部受损。结果，他不能,理解他听到的信息,理解他读到的信息,清楚地说话,移动他的左手,D,high_school_psychology
65,人类能看到的最短的电磁波是什么颜色？,绿色,紫色,红色,橙色,B,high_school_psychology
80,遭受脑损伤的儿童可能比年长的脑损伤患者更快地恢复他们的身体和精神能力，这是由于以下哪一种大脑特性？,对侧控制,克兰费尔特综合征,有效的心理环境,大脑可塑性,D,high_school_psychology
130,任何经典条件反射例子中的第一步是什么？,在回应后跟着强化或惩罚,因与期望的行为相似的行为而强化有机体,将非条件刺激与条件刺激配对,用无条件的刺激（如食物）来奖励行为,C,high_school_psychology
149,Soledad 会回复她朋友发来的每封电子邮件，她遵循的是哪一种强化程序？,固定比例,固定间隔,可变比例,连续 ,D,high_school_psychology
188,亚伯拉罕·马斯洛的需求层次理论认为每个人的动机是什么？,渴望在别人眼中有所成就,满足层次中下一步的需求,主要（身体）和次要（情感）需求,由我们的内在自我决定的体内平衡需求,B,high_school_psychology
197,情感、认知和行为倾向构成了个体差异的潜在人格维度特征，它们被称为,特质,性情,性情,信条,A,high_school_psychology
234,无组织的语言（如音联或新词）与_____有关,自闭症谱系障碍。,精神分裂症。,分离性身份障碍。,双相情感障碍。,B,high_school_psychology
246,看到在杂货店排队的人并记起她或他的名字是哪一种检索的例子？,识别,回忆,情景,语义,B,high_school_psychology
277,Stephen 正在经历他的第二次离婚。他认为再也不会有女人爱他了。他的治疗师向 Stephen 指出，他的想法是非理性的，是错误的。治疗师使用的是以下哪种疗法?,精神分析,系统脱敏疗法,满灌疗法,理性情绪,D,high_school_psychology
337,一个患有皮疹的人发现，通过大力抓挠，她的疼痛暂时得到缓解。当她抓挠时，她没有感觉到皮疹的疼痛，但当她停止抓挠后，疼痛很快又回来了。下面哪个概念能最好地解释这种暂时的疼痛缓解？,对立过程理论,振幅和频率理论,传导理论,闸门控制理论,D,high_school_psychology
357,临床心理学家在治疗有攻击性的孩子时，会根据整个家庭的动态来理解孩子的行为。下列哪项最能说明心理学家所选择的方法？,认知社会方法,行为方法,精神分析方法,系统方法,D,high_school_psychology
360,在一场集体拔河比赛中，Ty 没有像单独和一个对手拉扯时那样用力。他的行为展示了,去个性化,群体思维,社会惰化,旁观者效应,C,high_school_psychology
362,"一个由听众赞助的广播电台想要估计在一次募捐活动中，典型的支持者所捐款的金额。在一个由 30 名支持者组成的样本中，发现其中 22 人捐了 60 美元，6 人捐了 1,000 美元，2人捐了 10,000 美元。根据这个样本，下列哪一种集中趋势测量方法将为广播电台提供最有用的信息？",中位数,模式,柱状图,ANOVA,B,high_school_psychology
389,Jeanette 锁上了前门，然后转动门把手检查了一下。她又检查了一遍。Jeanette 沿着通往街道的小路走了一半之后，又回到门口，检查确保它已锁上。她的行为似乎是,精神病,精神分裂症,逼迫症,强迫症,D,high_school_psychology
442,以下哪个术语与创造力联系最密切？,假设检验,情境智力,发散性思维,习惯化,C,high_school_psychology
456,以下哪一个是感觉适应的最佳例证？,一首歌听得越多越喜欢,每次火警响起都立即作出反应,在水里泡了几分钟后才意识到泳池有多冷,当走在黑暗的走廊上时，严重依赖于听觉,C,high_school_psychology
459,根据下面哪个理论，声波在基底膜上达到峰值的位置取决于音调的频率？,对立过程,三色,位置,齐鸣,C,high_school_psychology
500,使用视觉悬崖进行的研究表明，人类婴儿,如果妈妈叫他们，他们会“跳下悬崖”,通过爬行经验学会了感知深度,不能使用任何视觉深度线索,使用单眼而不是双眼的视觉线索,B,high_school_psychology
521,在功能上，眼睛视网膜上的受体与耳朵耳蜗上的受体的最大区别在于,其细胞膜静息电位的大小,参与它们的动作电位的离子,它们转换的能量类型,每个细胞拥有的轴突数,C,high_school_psychology
527,一些帮派成员在袭击人时戴着头巾和太阳镜。使用这种伪装会导致,社会惰化,认知失调,习得性无助,去个性化,D,high_school_psychology
21,下面哪一个解释了为什么应该用 t 而不是 z 来进行均值推理程序。,中心极限定理适用于比例，但不适用于均值。,我们把 z 用于比例，因为比例近似于正态分布。均值则不是。,我们把 z 用于比例，因为样本占比的抽样分布近似为正态分布，而样本均值的抽样分布则不是这样。,当使用样本标准差估计总体标准差时，统计量的抽样分布中引入了更多的可变性。,D,high_school_statistics
46,_____，会出现抽样误差。,当面试官犯错导致偏差时。,因为样本统计量用于估计总体参数。,当采访者在选择样本时使用判断而不是随机选择时。,当样本太小时。,B,high_school_statistics
110,Bee 先生的统计学班在一个标准化检验中的标准差为 11.2，而 Em 先生的班级在同一检验中的标准差为 5.6。以下哪项是关于这两个班级在检验中的表现的最合理的结论？,Bee 先生的班级没有 Em 先生的班级那样异质化。,Em 先生的班级比 Bee 先生的班级更加同质化。,Bee 先生的班级表现是 Em 先生的两倍。,Em 先生的班级不如 Bee 先生的班级做得好。,B,high_school_statistics
119,关于一份建议增加学校预算的问卷中可采用以下两种可能的措词：,第一种显示 58%，第二种显示 13%，因为从问题的措辞可以看出，缺乏随机化。,第一种显示 13%，第二种显示 58%，因为问题的措辞产生了安慰剂效应。,第一种显示 58%，第二种显示 13%，因为没有对照组。,第一种显示 58%，第二种显示 13%，因为问题的措辞造成了反应偏差。,D,high_school_statistics
142,一个肾透析中心定期检查其设备的样本，如果读数严重偏离目标，则进行重大的重新校准。类似地，一个织物工厂定期检查从流水线上下来的毛巾的尺寸，如果测量结果与目标严重不符，就停止生产。在这两种情况下，我们都有一个零假设，即设备运行令人满意。对于每一种情况，哪种错误更严重，是第一类错误还是第二类错误？,透析中心：第一类错误，毛巾制造商：第二类错误,透析中心：第一类错误，毛巾制造商：第二类错误,透析中心：第二类错误，毛巾制造商：第一类错误,透析中心：第二类错误，毛巾制造商：第二类错误,C,high_school_statistics
159,某城市的月降雨量近似为正态分布，均值为 6 英寸，标准差为 1.6 英寸。以下哪一项是这个城市这个月的最高降雨量（以英寸为单位），而这个月可能是这个城市所见过的 10% 最干旱的月份之一？,8.05,7.6,3.95,3.37,C,high_school_statistics
163,选择了 25 名男性的随机样本和一个单独的 25 名女性的随机样本，来回答有关堕胎态度的问题。答案分为“反对堕胎”和“支持堕胎”两类。下面哪个是正确的零假设？,变量“性别”和“对堕胎的态度”是相关的。,“反对堕胎”的男性比例与“反对堕胎”的女性比例相同。,“反对堕胎”的男性比例与“反对堕胎”的女性比例相关。,“支持堕胎”的男性比例与“反对堕胎”的女性比例相同。,B,high_school_statistics
18,"本问题涉及以下信息。
外国的情况已今非昔比；他们发明了蒸汽船，给航海艺术带来了根本的变化。他们还把军队建设得非常有效率，拥有强大而精确的战争工具，简而言之，他们拥有强大的力量。因此，如果我们坚持我们陈旧的制度，天知道会有多大的灾难降临到我们的帝国。
——改编自井伊直弼写给德川的信，1847 年
日本历史上哪个事件或时期最能反映出井伊直弼的担忧？",基督教传教士被驱逐出日本,日本宫廷对中国皇室习俗的采纳,日本人吞并了满洲,佩里准将迫使日本开放港口进行贸易,D,high_school_world_history
81,"本问题涉及以下信息。
“大家已经看见，在最近几年中间，农村中的资本主义自发势力一天一天地在发展，新富农已经到处出现，许多富裕中农力求把自己变为富农。许多贫农，则因为生产资料不足，仍然处于贫困地位，有些人欠了债，有些人出卖土地，或者出租土地。这种情况如果让它发展下去，农村中向两极分化的现象必然一天一天地严重起来。失去土地的农民和继续处于贫困地位的农民将要埋怨我们，他们将说我们见死不救，不去帮助他们解决困难。向资本主义方向发展的那些富裕中农也将对我们不满，因为我们如果不想走资本主义的道路的话，就永远不能满足这些农民的要求。在这种情况之下，工人和农民的同盟能够继续巩固下去吗？ 显然是不能够的！这个问题，只有在新的基础之上才能获得解决。这就是在逐步地实现社会主义工业化和逐步地实现对于手工业、对于资本主义工商业的社会主义改造的同时，逐步地实现对于整个农业的社会主义的改造，即实行合作化，在农村中消灭富农经济制度和个体经济制度，使全体农村人民共同富裕起来。我们认为只有这样，工人和农民的联盟才能获得巩固。”
毛泽东，《关于农业合作化问题》，1955 年
毛泽东对农民劳动合作化的看法最直接地反映了下列哪项的影响？",约瑟夫·斯大林所说的共产主义理想,马克西米利安·罗伯斯庇尔这些政治革命家所说的启蒙运动的理想,亚当·斯密所说的古典自由主义的理想,像北美自由贸易协定或欧盟这样的跨国贸易集团证明了的全球化的理想,A,high_school_world_history
119,"本问题涉及以下信息。
“这就产生了一个问题：是被爱胜过被怕，还是被怕胜过被爱？ 也许有人会回答说，一个人应该希望两者兼而有之，但是，由于很难在一个人身上将两者合二为一，所以，在必须放弃两者中的任何一个时，被怕比被爱要安全得多。因为一般人都是这样，他们忘恩负义、善变、虚伪、懦弱、贪婪，只要你成功了，他们就完全臣服你了；如上所述，当需要是在遥远的将来时，他们会把鲜血、财产、生命和孩子献给你；但当需要逼近时，他们就会与你反目成仇。王子完全依赖于他们的承诺而忽略了其他的防范措施，王子因此毁于一旦；因为确实可以靠金钱而不是靠伟大或高尚的心灵赢得友谊，但这种友谊却不牢固，在需要的时候就靠不住了； 因为爱是通过义务的纽带来维系的，而由于人的卑劣，这种纽带一有机会就会被打破，使人得利；而恐惧则是通过对惩罚的畏惧来维系的，这种恐惧永远不会消失。”
尼科洛·马基雅维利（Niccolò Machiavelli），《王子》， 约公元 1513 年
上文中所信奉的政治哲学与中世纪的政治哲学在以下哪些方面有所不同？",它接受了君主有理由维护其权威的观念。,这是一种实用主义而非伦理或宗教意识形态。,它强调了回顾古典过去的重要性。,它并不依赖于强烈的跨越阶级界限的平等观念。,B,high_school_world_history
188,"本问题涉及以下信息。
来源 1：
“在我们与一个三年来一直试图奴役我们国家的外敌进行伟大斗争的日子里，上帝高兴地让俄国再次经受痛苦的考验。国内动乱有可能对这场顽固不化的战争的进一步发展产生致命的影响。为了俄国的命运，为了她英勇的军队的荣誉，为了人民的幸福，为了我们亲爱的祖国的整个未来，我们必须不惜一切代价进行这场战争，以取得胜利。
残酷的敌人正在作最后的努力，我们英勇的军队将与我们光荣的盟友一道，迎来最终推翻敌人的时刻。在俄国命运中这些决定性的日子里，我们认为，我们应该把一切力量紧密地联合起来，组织起来，以便迅速取得胜利；因此，我们与帝国杜马一致认为，为了国家的利益，我们应该放弃俄国国家的王位，放弃最高权力。”
沙皇尼古拉二世退位，1917 年 3 月 15 日
来源 2：
“历史将不会原谅革命者拖延他们今天可以取得胜利的时间（他们今天肯定会取得胜利），而他们在明天可能会失去很多，事实上，可能会失去一切。
如果我们今天夺取政权，我们夺取政权不是为了反对苏联，而是为了苏联。夺取政权是起义的任务；其政治目的将在夺取政权后变得清晰……
如果革命者知道拯救革命、媾和、拯救彼得格勒、拯救饥荒、把土地交给农民都要靠他们自己，却让这个机会溜走，那他们就犯了不可饶恕的罪行。
政府正在摇摇欲坠。必须不惜一切代价给它致命一击。”
弗拉基米尔·伊里奇·列宁，《夺取政权》，1917 年 10 月 24 日
来源 2 中列宁号召掌权的主要哲学基础是什么？",资本主义,重商主义,法西斯主义,马克思主义,D,high_school_world_history
198,"本问题涉及以下信息。
“我随后来到‘位于大洋沿岸的亚丁，也门的港口。它四面环山，只能从一侧接近；它没有庄稼、树木或水，但有收集雨水的水库。阿拉伯人经常切断居民的饮用水供应，直到他们用钱和布片收买他们。这是一个极其炎热的地方。它是印度人的港口，来自肯帕德 [Cambay]、奎隆城 [Quilon]、卡利卡特和许多其他马拉巴尔港口 [印度西南部海岸地区] 的大船都会停靠在这里。那里住着印度商人和埃及商人。这里的居民都是商人、搬运工或渔民。有些商人极其富有，有时一个人就拥有一艘大船和船上的所有物品，这也是他们之间炫耀和竞争的话题。尽管如此，他们虔诚、谦逊、正直、慷慨，善待陌生人，为信徒慷慨解囊，并足额缴纳上帝应得的什一税”。
伊本·巴图塔 (Ibn Battuta)，约公元 1325-1354 年。
这篇日记文章中表达的观点最能被看作是以下哪个关于中世纪伊斯兰社会的证据？",正统宗教的缺失,对外人的敌意,有限的经济机会,虔诚至上,D,high_school_world_history
208,"本问题涉及以下信息。
来源 1：
“委内瑞拉主权议会，新格拉纳达共和国人民自愿服从其权威。
考虑到：
{1} ”委内瑞拉各省和新格拉纳达成为统一的共和国，完全有能力、有办法将自己提升到更高的权力和繁荣水平。
2. “这些共和国各自为政，它们之间的联系再紧密，他们非但不能利用这么多的优势，反而难以巩固和尊重自己的主权。
3. “这些真理被才华出众的人和开明的爱国主义者所深刻领悟，促使两个共和国的政府重新召开会议，以应对战争的沧桑巨变，并颁布了哥伦比亚共和国的基本法：
第 1 条。委内瑞拉共和国和新格拉纳达共和国从今天起统一在哥伦比亚共和国的光荣称号之下……
第 4 条。共和国的行政权属于总统，如果总统缺位，将由代理国会临时任命一位副总统和接替人选。”
成立大哥伦比亚的《基本法》，由西蒙-玻利瓦尔在 1819 年召开的安戈斯图拉国民会议通过
来源 2：
“以神圣三位一体之名。
标题 1 - 关于巴西帝国、其领土、政府、王朝和宗教。
第 1 条。巴西帝国是所有巴西公民的政治协会。这些国家将组成一个自由和独立的国家，不会组成任何其他联盟或联邦，以免丧失自己的独立性。
第 2 条。它的领土按照目前自然呈现的形式划分为若干省份；这些省份可以根据国家利益的需要进行细分。
第 3 条。其政府为世袭君主制、立宪制和代议制。
第 4 条。巴西的现任皇帝和永久捍卫者多姆-佩德罗一世（Dom Pedro I）是巴西的主要王朝。
第 5 条。天主教使徒罗马教将继续作为帝国的宗教。所有其他宗教的信徒都可以在自己家中或特定的房屋内举行礼拜，只要圣殿外部没有任何标识即可。”
《巴西帝国宪法》，1824 年 3 月 25 日
下列哪一项最破坏来源 1 第 1 条所表达的期望？",美国和欧洲列强对拉美国家独立的干涉,拉丁美洲的民族主义迫切要求南美洲前西班牙殖民地之间更强大的团结,奴隶起义分裂了新独立的拉丁美洲国家,新独立的拉丁美洲国家各地区精英的地方主义,D,high_school_world_history
2,顺从假说认为,能力低的人更容易受到环境要求的影响,经历过高环境要求的人变得更加顺从,经历过高环境要求的人变得不那么顺从,能力越低的人越不容易受到环境要求的影响,A,human_aging
38,投射测验一般比客观人格测验____。,可靠性更高,更直观,更有效,提供更多信息,B,human_aging
39,眼睛中对低照度做出反应的细胞被称为,视杆细胞,视锥细胞,视网膜细胞,夜间探测器,A,human_aging
60,理论,在老龄化研究中并不十分重要,试图解释研究结果并指导未来研究,从未经过充分检验,存在已久，但最近才得到检验,B,human_aging
111,如果发现各种疾病之间存在联系，那么未来的老年人可能会,减少用药,能够避免某些疾病,支付更少的药费,选择他们想要的疾病,A,human_aging
115,在职者临近退休时，更有可能出现以下情况,缺勤,购买手工艺和业余爱好书籍,做一些非正式的规划,变得烦躁和焦虑,C,human_aging
171,为所有年龄段的穷人提供的保险计划被称为,临终关怀,医疗补助,医疗保险,临时护理,B,human_aging
175,老年人在以下情况下最容易发生交通事故,步行,在新的地方开车,乘坐年轻人的汽车,独自一人,A,human_aging
183,以下哪种疾病是由朊病毒引起的？,血管性痴呆,阿尔茨海默氏症,克雅氏病,亨廷顿病,C,human_aging
218,根据研究和我们的“老年视角”受访者，存储在记忆中的信息是,忠实于生活,我们自己的解释,总是夸大其词,从不准确,B,human_aging
49,下列哪项是美国已婚夫妇最常用的避孕方法？,绝育,宫内避孕器 (IUD),子宫帽,节律法,A,human_sexuality
110,当受精卵植入在子宫以外的地方时，会发生__________。,假性膀胱炎,异位妊娠,子痫前期妊娠,子痫妊娠,B,human_sexuality
39,什么是主权行为？,国际组织实施的行为是主权行为,以国家官方身份实施的行为是主权行为,国家官员的所有行为都是主权行为,国家公司实施的行为是主权行为,B,international_law
65,默示授权指的是什么？,推定一国在事先得到警告的情况下，安全理事会可批准使用武力,以联合国安理会成员的特定票数为基础的默示授权,推定联合国安理会通过决议将对所有非法攻击使用武力,在屡次发生非法攻击的情况下，联合国安理会应授权邻国采取其认为必要的任何措施来纠正这种情况,A,international_law
96,国际责任法中“次级规则”的含义是什么？,次级规则是解释包括国际责任法在内的国际法的规则,次级规则是管辖因违反初级规则（即违反国家的国际义务）而产生的法律后果的规则,次级规则是专门规范国际责任法中归责概念的规则,次级规则是专门管辖反措施法的规则,B,international_law
43,以下哪种解释最符合不懂反驳谬误？,断言论辩对手采取了一个很容易被推翻的立场，而对手实际上并没有采取这个立场，从而推翻了这个立场，并表现得好像你给对方的整体论证造成了重大破坏。,在反驳过程中因确实或假装缺乏反驳能力而造成混乱,将对方论点或其后果说得荒谬可笑,仅仅出于忠于某人或某个团体的需要，就认为应该采取某项行动,B,logical_fallacies
54,院长正在带领一位访客参观校园。来访者问道：“你们这里有多少学生？”院长沉思了一会儿，回答说：“哦，我猜大概是百分之一。”,含糊其辞,分割谬误,诉诸权威,否认前件,A,logical_fallacies
84,当论证者仅通过断言不明身份的专家接受该论断来支持某一论断时，论证者犯了以下哪种谬误？,诉诸传统,诉诸权威 (ad vericundiam),诉诸匿名权威,势利诉求,C,logical_fallacies
35,以下哪句话关于回归的说法是错误的？,它将输入与输出联系起来。,它用于预测。,它可用于解释。,它发现因果关系,D,machine_learning
63,什么是支持向量？,距离决策边界最远的示例。,在 SVM 中计算 f(x) 所需的唯一示例。,数据集心。,所有在 SVM 中具有非零权重 αk 的示例。,B,machine_learning
65,如果您的训练损失随着训练次数的增加而增加，则以下哪项可能是学习过程中存在的问题？,正则化太低，模型过度拟合,正则化太高，模型欠拟合,步长太大,步长太小,C,machine_learning
98,下列哪项任务可以使用聚类得到最佳解决。,根据各种线索预测降雨量,检测信用卡欺诈交易,训练机器人解决迷宫问题,以上所有,B,machine_learning
5,甘特图是一种什么类型的图表？,工作流程设计,工作日程设计,工作效率设计,工作产出设计,B,management
10,个人主义作为一种指导性道德哲学是由哪位经济学家倡导的？,约翰·肯尼斯·加尔布雷思,约翰·梅纳德·凯恩斯,米尔顿·弗里德曼,阿尔弗雷德·马歇尔,C,management
21,以下哪一项不是现代管理者公认的挑战的一部分？,对员工进行微观管理,管理沟通,管理变革,管理学习型组织,A,management
29,产品直接从生产者到最终消费者的渠道结构是什么？,直接的。,间接。,混合。,以上都不是。,A,marketing
81,"_____________有助于“将迄今为止没有争议的营销领域问题化，以揭示潜在的制度和理论功能失调”(Saren, 2011:95)。",生产营销,可持续营销,关系营销,关键营销分析,D,marketing
99,Pine 和 Gilmore（1999）基于两个维度得出了四个不同的经验领域。这些维度是什么？,客户参与和环境关系。,客户获取和环境关系。,客户参与和客户关系。,客户保留和客户关系。,A,marketing
146,以下哪一项最被视为是客户直接与服务互动的一段时间？,良好使用。,服务场景。,服务组合。,服务接触。,D,marketing
28,Moshe Szyf 及其同事的研究为产前母体压力的表观遗传影响提供了重要发现。这项工作被称为______。,发育表观遗传学,社会表观遗传学,胎儿表观遗传学,母亲表观遗传学,B,medical_genetics
49,下列哪项不属于肿瘤抑制基因？,APC,NF1,RB1,RET,D,medical_genetics
63,下列哪个术语是指使用扭曲来创造物体延伸到空间的错觉？,悬挑,立式平衡,晕涂法,投影缩减,D,miscellaneous
102,在学校实验室里加热时，以下哪一项会带来最大的安全风险？,铁和硫的混合物,汞氧化(II),氯化钠,水合硫酸铜(II),B,miscellaneous
133,这些动物中哪一种会下蛋？,牛,沙鼠,青蛙,大象,C,miscellaneous
135,"如果一场棒球比赛的门票通常在 10 美元到 30 美元之间，一个赛季大约有 150 场比赛，每场比赛有 50,000-75,000 人观看，下面哪一项是对这 150 场比赛的门票销售收入的一个不错的估计？","20,000,000 美元","200,000,000 美元","2,000,000,000 美元","20,000,000,000 美元",B,miscellaneous
147,什么病有时被称为“皇家病”？,佝偻病,麻疹,血友病,肺结核,C,miscellaneous
204,研究鱼类的人在专业术语中被称为什么？,昆虫学家,鱼类学家,marinologist,爬虫学者,B,miscellaneous
222,什么细胞器官主要负责光合作用？,细胞核,叶绿体,线粒体,高尔基体,B,miscellaneous
231,霍华德·斯特恩的女搭档叫什么名字？,艾利森·诺里斯,杰基·里斯,杰基·马特灵,罗宾·奎维斯,D,miscellaneous
298,“辣肉酱”这个词指的是用什么做的辣椒酱？,豆子,肉,奶酪,辣椒,B,miscellaneous
300,在电视剧《宋飞正传》中，当科斯坦萨坐在“通心粉杰瑞”上时，他去看了哪种医生？,眼科医生,心脏科医生,神经科医生,直肠科医生,D,miscellaneous
310,美国每年生产多少鸡屎？,4*10^10 千克,4*10^12 千克,4*10^14 千克,4*10^16 千克,A,miscellaneous
325,伟大的爵士乐大师桑·拉声称他出生在哪里？,亚特兰提斯,奥林匹斯山,土星,一个萨克斯管,C,miscellaneous
329,哪位新时代音乐家在 1998 年发行了一张名为《King of the Pan3Flute》的专辑？,扎姆菲尔,雅尼,范吉利斯,肯尼·基,A,miscellaneous
354,1989 年，来自挪威的科学家发现，海洋、湖泊和溪流中的病毒比以前认为的要多得多。他们发现一毫升天然水可能含有多少病毒？,高达 250,高达 25000,高达 2500000,高达 250000000,D,miscellaneous
456,以下哪一个不是电视卡通二人组？,奇普和戴尔,瘪四与大头蛋,西蒙和加芬克尔,汤姆和杰瑞,C,miscellaneous
464,1999 年的电影《木兰花》是在哪个州拍摄的？,加利福尼亚州,南卡罗来纳州,乔治亚州,得克萨斯州,A,miscellaneous
529,“贝尔莎大炮”是什么人或东西？,一颗彗星,一种第一次世界大战的枪,一个职业摔跤冠军,一个巨大的布偶,B,miscellaneous
533,在下面的元素中，哪一种元素的原子质量最大？,氦,钠,铀,铜,C,miscellaneous
658,在公共产品的定义中，“非竞争性”一词的意思是,一个人使用公共产品并不会减少其他人使用公共产品的数量,公共产品是由政府在没有任何竞争的情况下生产的,公共产品的边际成本为零,公共产品大多被搭便车者消耗掉了,A,miscellaneous
708,以下哪一位二战领导人没有参加雅尔塔会议？,斯大林,墨索里尼,丘吉尔,罗斯福,B,miscellaneous
713,以下哪个是体育奖项？,奥斯卡,艾美奖,诺贝尔,Espy,D,miscellaneous
721,当气体变成液体时，这个过程被称为,凝结,蒸发,沉积,升华,A,miscellaneous
5,以下哪项会导致老年人维生素 B12 缺乏？,内因子分泌减少,萎缩性胃炎,幽门螺杆菌感染,以上都是,D,nutrition
9,关于人体营养中人体氨基酸需求量，以下哪种说法是正确的？,为成人确定的氨基酸需求量假定为所有年龄的需求模式。,为成人确定的氨基酸需求量假定为所有年龄的维持需求。,母乳的氨基酸组成模式假定为所有儿童的需求量模式。,人体组织蛋白的氨基酸组成模式假定为婴儿和幼儿的需求量模式。,B,nutrition
17,关于北美和西欧的“骨质减少”或“骨质疏松症”诊断，以下哪项是正确的,80 岁以上骨质减少女性的骨密度高于其年龄相应骨密度的平均水平,不足 10% 的 50 岁以上女性存在骨质减少,不足 50% 的 80 岁以上女性存在骨质减少或骨质疏松,骨质疏松症定义为骨密度低于年龄匹配对照组平均值的 2.5 个标准差。,A,nutrition
69,使用双标水法识别日常摄入量少报的缺点是什么？,其采用复杂的分析技术,其仅可标记能量摄入,不能发现低能量食物的少报,以上选项均正确。,D,nutrition
86,孕妇在妊娠期间哪个阶段经历荷兰饥饿之冬（宫内暴露）对成人后代血细胞中 DNA 甲基化的影响最大？,早期妊娠。,中期妊娠。,晚期妊娠。,所有妊娠阶段的影响均相似。,A,nutrition
103,肠道蠕动过程复杂，由神经、激素和胃内食物协调控制。关于这一过程，以下哪种说法是正确的？,移行性复合运动主要负责食物进食后的蠕动运动,进餐后释放胰岛素会减慢胃的排空,在开始进餐时，胃“张力”增加，以产生压力，导致胃内容物经幽门排出,十二指肠存在的部分消化脂肪和淀粉会减慢肠运动,D,nutrition
161,以下哪种维生素会参与一碳代谢？,叶酸,核黄素,硫胺素,维生素 C,A,nutrition
185,偶尔有婴儿在出生时免疫系统功能不正常。以下哪种征象最能提示严重联合免疫缺陷病？,复发性重度感染,不明原因婴儿期死亡的家族史,BCG 接种后结核菌株广泛播散,以上选项均正确。,D,nutrition
203,一名正常体重的年轻成人男子的典型身体成分是什么？,脂肪 = 17%，无脂肪质量 = 83%，细胞内液 = 40%，细胞外液 = 20%,脂肪 = 83%，无脂肪质量 = 40%，细胞内液 = 17%，细胞外液 = 20%,脂肪 = 20%，无脂肪质量 = 17%，细胞内液 = 40%，细胞外液 = 83%,脂肪 = 40%，无脂肪质量 = 20%，细胞内液 = 17%，细胞外液 = 83%,A,nutrition
207,水运输可从肠腔到血流，也可从血流到肠腔。以下关于这一现象的哪种说法（只有一项）是正确的？,“触发器”机制可让水有效地直接穿过肠细胞膜,淀粉和蛋白质消化期间，水从黏膜流入肠道，以降低管腔渗透压,水主要通过在肠道内衬细胞（肠细胞）之间的运动（通过紧密连接）而吸收,饮食中水的摄入量总是大于小肠中运动的水量,B,nutrition
230,以下哪种说法是正确的？表观遗传学改变可能是理解早期经历与后期健康之间存在联系的关键。这些可能：,包括 DNA 甲基化变化,修改基因表达，而基础 DNA 序列不会改变,能够使一种基因型出现不同表型,以上选项均正确。,D,nutrition
252,全球化对粮食安全的影响是什么？,富裕国家的补贴和贸易壁垒导致发展中国家很难利用全球化的潜力来促进粮食安全的发展。,世界贸易组织的规则不包括农业，因此全球化实际上对粮食安全并没有影响。,截止目前，超市是粮食和农业获得全球化的唯一途径。,发展中国家需要构建公共粮食储备，以获得潜在益处。,A,nutrition
287,新合成脂肪酸通常表示以下哪项？,脂肪摄入过量,能量产生底物耗尽,仅发生于长期禁食时,能量产生底物过量,D,nutrition
289,以下哪种类型的研究结果为饮食和骨骼健康的之间的相关性提供了强有力证据：,以骨折为终点的大样本量长期干预研究,通过生化标志物测量骨重建的实验性研究,一次性测量骨密度和骨矿物质含量的实验性研究,个体患者的病例报告,A,nutrition
290,昏暗光线下保持视力需要哪种维生素？,维生素 A,维生素 D,维生素 E,维生素 K,A,nutrition
48,根据罗斯的观点，我们的首要职责,可以被证明。,是不言而喻的。,是不可知的。,不是客观的。,B,philosophy
69,笛卡儿发现他年轻时学到的许多所谓的真理都是_____，这让他大失所望。,与他的宗教信仰相反,正确的,错误的,毋庸置疑的,C,philosophy
101,根据勃兰特的理论，理想的道德准则是：,最大化正效用，忽略负效用。,最小化负效用，忽略正效用。,最大化效用，同时计算正效用和负效用。,不考虑正效用或负效用。,C,philosophy
152,罗尔斯声称，正义的概念应该通过以下方式来证明：,从自明的前提中推导出来。,通过道德直觉的直接认识。,许多考虑因素相互支持，形成一个连贯的观点。,以上都不是。,C,philosophy
174,在辛格考虑的两个版本的原则中：,他认为较强的版本是正确的。,他认为较弱的版本是正确的。,他最终都拒绝了它们。,他声称它们是相等的。,A,philosophy
188,范伯格声称，亚伯拉罕·林肯的故事,为支持心理利己主义提供了一些证据。,为反对心理利己主义提供了一些证据。,没有提供支持或反对心理利己主义的证据。,实际上涉及到伦理利己主义和心理利己主义的混淆。,B,philosophy
216,在奥古斯丁看来，说谎：,如果有正确的理由，通常是被允许的。,它本身并不是邪恶的，尽管它会带来不好的后果。,只有在非常罕见的情况下才被允许。,永远不被允许。,D,philosophy
1,在吉萨建成的埃及最伟大的金字塔是：,作为埋葬法老胡夫、胡夫之子哈夫拉和胡夫之孙门卡拉的纪念碑。,被迫在死亡的威胁下工作的奴隶们建造的，正如旧约《出埃及记》中所描述的那样。,处于第六王朝的建筑狂潮中。,以上都是。,A,prehistory
5,霍普韦尔是复杂的等级社会，但他们不是一个国家。霍普韦尔文化缺乏以下所有元素，除了：,正式的政府,巨大的土方工程,城市中心,一支永久军队,B,prehistory
9,对 C3 和 C4 路径的研究表明，植物群落的变化与古人类饮食从_____的转变有关：,以草为主到以坚果和水果为主。,肉类到水果和蔬菜。,水果和蔬菜到鱼。,坚果和水果到更专注于草类物种。,D,prehistory
