ID,Question,A,B,C,D,Answer,Subject
84,溶液的形成通常可以被视为一个三步过程。步骤 1，将溶剂分子彼此分开以为溶质留出空间。步骤 2，将溶质分子分开以便它们能适应溶剂中的空间。步骤3，将分开的溶质和溶剂结合在一起，填充空间。关于上面所涉及的能量，下列哪个陈述是正确的？,步骤 1 和 2 是放热的，步骤 3 是吸热的。,步骤 1 和步骤 2 是吸热的，步骤 3 是放热的。,所有三个步骤都是放热的。,所有三个步骤都是吸热的。,B,high_school_chemistry
12,Butler & Stokes (1969) 认为工人阶级对工党的支持源于：,融入工人阶级家庭和社区,自有利益的理性计算,对文化和生活方式问题的关注,虚妄的意识和霸权价值观的接受,A,sociology
453,艾瑞克·埃里克森认为，青春期面临的主要困境是,勤奋与自卑,身份与身份混淆,繁殖与停滞,正直与绝望,B,miscellaneous
1,锌指蛋白和螺旋-转角-螺旋蛋白：,是 DNA 结合蛋白类型,参与翻译控制,是核糖体的组成部分,是血细胞中血红蛋白的一部分,A,medical_genetics
56,下列哪项陈述是正确的？,当 LUMO - HOMO 间隙较小且λ为正时，可以观察到较大的正 g 位移。,当 SOMO 和最低激发态之间的能量差较大时，会产生较大的 g 偏离。,当λ较大且 SOMO 和最低激发态之间的能量差较小时，则 g 偏离 ge 较大。,当λ较小且为正时，g 偏离 ge 较小。,C,college_chemistry
26,"本问题涉及以下信息。
入侵者带来了小麦和其他欧亚和非洲谷物；桃树、梨树、橘子树和柠檬树；鹰嘴豆、葡萄藤、瓜、洋葱、萝卜等等。一位来到美洲的西班牙贵族可能会要求他的印第安人用他祖先的果实来装点他的餐桌。
——阿尔弗雷德·克罗斯比，历史学家，1972 年
引言中“他的印第安人”指的是什么经济实践？",奴隶制,劳役,监护征赋制,学徒制,C,high_school_world_history
180,以下哪个行业不需要靠近市场？,乳制品,体积增大型产品,单一市场产品,体积减小型产品,D,high_school_geography
339,使用头脑风暴来解决问题最能鼓励下列哪一项？,发散性思维,聚合思维,演绎推理,群体思维,A,high_school_psychology
99,为了研究音乐对一家服装制造商计件工作产出的影响，计划了两种实验治疗：一组人全天听古典音乐，另一组人全天听轻摇滚音乐。以下哪一组最适合作为这个研究的对照组？,不播放音乐的第三组,每天随机听古典或轻摇滚音乐的第三组,整天听 R & B 音乐的第三组,每天上午听古典音乐、下午听轻摇滚音乐的第三组,A,high_school_statistics
83,"本问题涉及以下信息。
“柏拉图取代学院派的亚里士多德的进程由于与拜占庭学术的接触而加速。早在名义上统一了东西方教会的费雷拉委员会（1438年）上，就有一场争论，拜占庭人认为柏拉图比亚里士多德优越。科西莫和洛伦佐·德·美第奇都沉迷于柏拉图；科西莫创立了主要致力于研究柏拉图的佛罗伦萨学院，洛伦佐继续经营佛罗伦萨学院……然而，当时的人文主义者忙于获取古代知识，无法创造任何有价值的东西。”
伯特兰·罗素，英国哲学家，《西方哲学史》，1946 年
伯特兰·罗素所描述的文化传播最直接地影响了以下哪个文本的构成？",《关于⼈的尊严的演说》,《十日谈》,《基督教骑士手册》,《乌托邦》,A,high_school_european_history
45,以下哪项不是内含子的特征？,它们只存在于真核生物中。,它们代表非编码区域。,发现它们散布在编码多肽链的 DNA 区域的外显子中。,在初级转录物获得 5' 帽和 3' 聚腺苷酸尾之前，它们被从初级转录物中切除。,D,college_biology
187,以下哪些特征表明颈部的搏动是动脉引起的？,耳垂晃动,肝颈反流呈阳性,不随姿势变化,颈部根部的压力减少搏动,C,clinical_knowledge
70,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 船上只有两件救生衣，所以我确保我的两个孩子给了我一件。场景 2 | 在杂货店里，我咬了一口水果，看看它们熟不熟。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios
59,一个盒子在地球上的重量是 80 N。如果月球的质量是地球的 1/80，半径是地球的 1/4，那么盒子在月球上的重量是多少？,1 N,10 N,16 N,20 N,C,high_school_physics
101,考察了四种元素的原子:碳、氮、氖和硫。哪种元素的原子最有可能形成分子式为 XF6 的结构(其中 X 是四个原子之一)？,碳,氮,氖,硫,D,high_school_chemistry
174,下列哪个因素最有可能导致会计员不接受编制非上市公司财务报表的业务？,实体的会计和工资部门没有职能分离。,管理层对资产挪用报告未进行调查的迹象。,实体打算从财务报表中省略 GAAP 要求的几乎所有披露。,管理层承认财务报表将包含在个人财务计划中。,B,professional_accounting
89,以下哪一项会发生干涉现象,声波,光波,两者都是,两者都不是,C,conceptual_physics
60,在最早的细胞形成过程中，以下哪个成分最有可能最先出现？,细胞核,质膜,线粒体,鞭毛,B,college_biology
166,内特森提出了一种形式的报应主义，它需要以下所有条件，除了,按严重程度排列的犯罪清单。,与某些罪行的严重程度相对应的惩罚尺度。,人道地对待罪犯。,对最严重的罪行判处死刑。,D,moral_disputes
37,新公共管理的指导原则是什么？,利润最大化,将私营部门的商业原则引入公共部门,以私营部门管理取代公共管理,重组公共组织,B,management
167,哪些因素会增加职业倦怠的可能性？,外部控制源和表扬不足,积极的环境和微观管理,年龄和生活质量,缺乏控制感和奖励不足,D,professional_psychology
53,考虑以下分子的路易斯结构：CO2、CO32-、NO2-、和 NO3-。哪个或哪些分子在中心原子周围表现出 sp2 杂化？,CO2 和 CO32-,NO2- 和 NO3-,CO32- 和 NO3-,CO32-、NO2- 和 NO3-,D,high_school_chemistry
1483,某州面临财政问题。为了筹集资金，该州决定考虑设立一项州邮政服务，只有本州居民可以使用该服务来邮寄州内邮件。州邮政局印制邮票的价格将是美国邮政局印制邮票价格的一半，并保证在 24 小时内送达。此外，该州的任何雇员都可以通过州邮政局免费寄送邮件。以下哪项是反对拟议法律的最有力的宪法论据？,这构成了对法律平等保护的否定，因为该州雇员获得了其他州的雇员享受不到的的个人利益。,将设立邮局的权力授予国会所产生的负面影响禁止了这种州邮政服务。,它剥夺了不属于州政府雇员的本州公民根据《第十四修正案》特权或豁免条款享有的权利。,它妨碍了美国邮政作为独立联邦机构运作的主权自主权。,B,professional_law
127,提出的反应机理如下：NO2 + F2 → NO2F + F 慢步骤。F + NO2 → NO2F 快步骤。该反应的总体反应级数是多少？,零级反应,一级反应,二级反应,三级反应,C,high_school_chemistry
0,光子探测器的量子效率为 0.1。如果将 100 个光子依次送入探测器，探测器将检测到光子,平均 10 次，均方根偏差约为 4,平均 10 次，均方根偏差约为 3,平均 10 次，均方根偏差约为 1,平均 10 次，均方根偏差约为 0.1,B,college_physics
491,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我捡起那人掉在地上的钱，放进我的口袋里。场景 2 | 下班后，我决定做晚饭给我的宝宝吃。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios
60,一名 67 岁女性因为头晕 6 周来找医生。她突然站起来时会感到头晕，并需要扶稳约 1 到 2 分钟才能走路。她有高血压和 2 型糖尿病。当前药物包括格列本脲、利尿剂、β-肾上腺素能阻滞剂和血管紧张素转换酶（ACE）抑制剂。她的脉搏是 55 次/分。她的平卧血压是右臂 110/70 mm Hg，左臂 70/50 mm Hg。她在站立后立即测量时，右臂为 70/50 mm Hg，左臂为 50/30 mm Hg。神经系统检查未见局灶性异常。心电图显示窦性心动过缓，无缺血证据。颈动脉双功超声显示左椎动脉血液逆流，但无闭塞证据。下列哪项后续管理措施最合适？,心脏压力显像,调整她的用药方案,华法林治疗,食道超声心动图,B,professional_medicine
88,配偶在第一年的 12 月 31 日去世。这对夫妇没有抚养人。未亡配偶应在第二年采用哪种申报身份？,单身。,已婚联合申报。,符合资格的鳏夫/寡妇。,户主。,A,professional_accounting
57,国际法院是否反对武装攻击可能通过一系列强度较低、但不断累积的武装力量事件而发生这一观点？,国际法院不反对积累理论,武装攻击的概念指的是一次攻击，而不是多次较小规模的武装力量事件,在尼加拉瓜案中，国际法院未理会积累理论,国际法院从未讨论过这个问题,A,international_law
64,在哺乳动物心动周期中，相当于心室搏出量的血液量从循环中顺应性较好的静脉侧转移到顺应性较差的动脉侧。就静脉和动脉腔室内的压力而言，这种转移会导致,两个腔室内的压力均不变,对静脉压力无影响，而动脉压力有小幅增加,静脉压力增加，而动脉压力等量减少,对静脉压力影响不大，但动脉压力大幅增加,D,college_biology
127,为了满足康德关于绝对命令的人性表述，我们有义务采用两个非常普遍的目标：促进（道德上允许的）他人的目标以及_____的目标,自我完善。,产生幸福。,增加福利。,自我牺牲。,A,moral_disputes
47,一个竞争的劳动市场目前处于均衡状态。下列哪项最有可能提高市场工资？,越来越多的学生毕业，他们具备劳动市场所需的技能。,对这种劳动所生产的商品的需求更强烈。,一种互补资源的价格上涨。,劳工部取消了工人在进入该领域工作之前必须通过考试的要求。,B,high_school_microeconomics
127,在从其他人那里收集数据之前，我们必须确保他们,拥有值得我们努力收集的信息,诚实坦率,了解我们的研究并同意参与,已获得机构审查委员会 (IRB) 的参与许可,C,human_aging
1253,某城市与一家建筑公司签订了一项小额建筑合同，建筑公司承诺进行某些小型下水道修复工程。工程完工两个月后，该建筑公司起诉该城市未按合同条款支付款项。在审判中，法庭传唤亲自监督所有维修工程的建筑公司监督员作证。他试图证明所使用的下水管数量、完成工程所需的小时数以及公司在施工维修工作期间雇用的工人数量。被告律师表示反对，理由是该公司按惯例在他们的工作日志中记录了这些事实资料，而这些日志在该公司手中。因此，监督员的证词应该判定为,予以采信，因为这是基于第一手信息得出。,予以采信，因为这是一份定期进行的业务活动报告。,不予采信，因为这样的证词会违反最佳证据规则。,不予采信，因为未提出证据表明原始日志记录不可供审查。,A,professional_law
44,“挤出”效应指的是以下哪项？,为实施扩张性货币政策而借贷所导致的利率降低,为实施紧缩性财政政策而借贷导致利率上升,为实施扩张性财政政策而借贷导致利率上升,为实施紧缩性货币政策而借贷导致利率上升,C,high_school_macroeconomics
1165,某市现任市长竞选连任市长。他的对手在一次竞选演讲中说市长曾经招妓。对手说这句话时，正好有一名报道此次选举的电视记者在场。记者将对手对市长的言论记在了她的记事本里。令人意外的是，对手在选举中打败了市长。很多民意调查机构将市长的失利归咎于对手诽谤市长是嫖客之后市长的品德受到了质疑。选举之后，市长起诉对手诽谤，诉讼依据是对手说市长“曾经招妓”。庭审中，市长传唤电视记者出庭作证，回忆对手在电视记者在场的那一次竞选演讲中所说的话。电视记者的证词,可以采信，因为电视记者是在工作中记录了对手的言论。,可以采信，因为电视记者拥有对手言论的第一手资料。,不予采信，因为记事本的记载是最好的证据。,不予采信，因为这是传闻证据，不属于任何认可的例外。,B,professional_law
167,在下列哪种情况下，最不可能向被告追究刑事责任？,被告是一位话务员，确实知道有一位客户正在用他的服务协助非法分销可卡因。,被告是一家加油站的服务员，知道汽油买家正在使用加油站的产品制作爆炸物，用于非法用途。,被告是酒店前台员工，知道一位常客正在使用客房进行卖淫活动。,被告是一辆车的车主。他明知一位朋友那晚喝了酒却允许该朋友驾驶这辆车。结果，朋友发生事故，导致一位受害者死亡。,D,professional_law
193,下面哪句话最准确地描述了神经元的交流方式？,神经元通过一个细胞的和下一个细胞的树突之间的物理接触进行交流。,电流在神经元之间传递，从而在神经元之间传递信息。,化学物质从一个神经元传递到另一个神经元，影响神经元是否放电。,神经元通过神经反射将信息从脊髓传递到大脑皮层。,C,high_school_psychology
23,陈述 1|密度估计（例如，使用核密度估计器）可用于执行分类。陈述 2| 逻辑回归和高斯朴素贝叶斯（具有身份类协方差）之间的对应关系意味着两个分类器的参数之间存在一一对应关系。,正确，正确,错误，错误,正确，错误,错误，正确,C,machine_learning
87,拉丁裔人群中 HIV 感染的主要风险人群是：,异性恋男性,同性恋男性,女性,注射吸毒者,B,virology
378,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我通过测试他的数学技能来帮助他学习。场景 2 | 我在给我父亲做的汉堡里加了砒霜。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios
171,在复制过程中，哪种酶负责将甲基化标记从 DNA 亲本复制到子链？,DNMT1,DNMT3a,DNMT3b,DNMT3L,A,nutrition
75,"谓词逻辑的给定公式中哪个是以下句子的最佳符号化？
如果 George 报名或 Harry 报名，Ira 就不报名。",(G ⊃ H) ∨ I,(G ∨ H) ⊃ I,(G ⊃ H) ∨ ~I,(G ∨ H) ⊃ ~I,D,formal_logic
179,下面哪个是黄瓜家族的成员？,青椒,西瓜,土豆,绿豆,B,miscellaneous
663,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把票投给了那个无辜的人 场景 2 | 我和我妹妹有过亲密的性关系。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios
652,制作和复制的第一个录音是背诵什么童谣？,《汉普蒂邓普蒂》,《玛丽有只小羊羔》,《杰克要灵活》,《甜蜜之家》,B,miscellaneous
87,《世界人权宣言》(UDHR) 的法律性质是什么？,UDHR 是一项多边条约,UDHR 是联合国大会通过的一项决议,UDHR 是联合国安理会通过的一项决议,UNHR 是若干国家在一次国际会议上通过的宣言,B,international_law
1067,一名被告被捕并被指控持有海洛因。在对被告进行预审时，检方出示了被告在乘车时被捕的证据。海洛因是在一个公文包中发现的，里面没有任何身份证明，但发现的几份文件中提到了被告。被告的律师辩称，公文包不属于被告，被告也不知道海洛因是如何被放进公文包的。法院裁定，没有足够的正当理由支持以持有海洛因的罪名起诉被告。被告被释放，指控被撤销。几周后，大陪审团被召集起来，以决定是否应根据预审时审查的同一指控事件再次起诉被告持有海洛因。被告被传唤在大陪审团听证会上作证。他作为证人出庭并宣誓。被告接着对诉讼程序提出质疑，理由是针对持有海洛因的任何大陪审团控告书都将构成违反一罪不二审条款。对被告关于一罪不二审的质疑应,予以支持，因为被告自愿出席大陪审团听证会，就有资格对控告书提出质疑。,予以支持，因为在预审中，持有海洛因的指控被正式驳回。,予以驳回，因为没有理由提出一罪不二审质疑。,予以驳回，因为除非宣告无罪或定罪，否则不附带一罪不二审的权利。,C,professional_law
198,空手道劈掌对木板施加 3000 N 的力将木板劈断。在此过程中，木板施加在手掌上的力,小于 3000 N,"3,000 N","大于 3,000 N",需要更多信息,B,conceptual_physics
128,"本问题涉及以下信息。
来源 1：
“此外，先生，在我们的国家里，还有一个对上帝没什么用处的大麻烦，那就是我们的许多人对你们国家的商品和东西非常向往，你们的人把这些商品和东西带到这里来，为了满足他们贪婪的胃口，他们抓走了我们的许多人，包括获得自由的人和被豁免的人，而且经常发生的是，他们甚至绑架贵族和我们的亲戚，把他们卖给我们国家里的白人。”
1526 年孔戈国王阿丰索一世致葡萄牙国王约翰三世的信
来源 2：
“这次远征让我们付出了巨大的代价：空手而归是不合理的。虽然我们的[主要的]愿望是侍奉上帝和取悦刚果国王，但你还是要让他明白——就像以我们的名义说话一样——他应该做些什么来填满船只，无论是奴隶、铜还是象牙。”
葡萄牙国王曼努埃尔给其驻刚果使节的指示，1512 年
第一封信的基调最能反映近代早期非洲的以下哪项发展？",制成品日益依赖与欧洲的贸易,对欧洲远征的顽强抵抗,葡萄牙人沿海岸线建立贸易站,非洲大西洋沿岸国家的联合,A,high_school_world_history
89,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 当我参加考试时，我写下了答案。场景 2 | 上周我给许多孩子剪了头发。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios
47,第一次世界大战时期，哪个组织将分散的宣传“运动”作为动员美国舆论支持战争的战略？,克里尔委员会,红十字会,公共关系委员会,战争信息办公室,A,public_relations
72,什么是集体权利？,集体权利属于不同的群体,集体权利是指属于特定群体的权利，而不是属于群体成员个人的权利,少数人的权利是集体权利,集体权利涉及群体本身的权利以及群体成员的个人权利,B,international_law
331,Ben 认为学生回答印在黄纸上的问题要比回答印在蓝纸上的问题快。所有研究参与者将参加三次测试，每次测试有 35 道选择题。Ben 的实验中的自变量是,纸张的颜色,答对问题的数量,学生回答问题需要多长时间,回答的问题总数,A,high_school_psychology
372,下面的绘画工具中哪一个上面有刷毛？,画架,画刀,画刷,调色板,C,miscellaneous
435,从具体观察到一般命题的概率推理被称为,演绎推理,归纳推理,直观推理,统计推理,B,high_school_psychology
76,阿尔伯特·艾利斯认为，我们对事件的情绪和行为反应是由我们对事件的信念所造成的，而不是事件本身的作用。也就是说，我们的信念是：,调节变量。,中介变量。,潜变量。,抑制变量。,B,professional_psychology
5,格式塔心理治疗师认为，来访者想要谈论自己的过去属于：,一种有助于来访者理解现在的有用策略。,一种让来访者逃避体验现在的方式。,“治疗的‘第二层’”。,“在治疗即将结束时实现‘收尾’的方式”。,B,professional_psychology
80,下列哪种诊断技术对于诊断神经管缺陷毫无价值？,羊膜穿刺术,绒毛穿刺取样 (CVS),母血清筛查,超声检查,B,medical_genetics
172,卡伦斯承认，从自由平等主义的角度来看，突然开放一个国家的边境可能弊大于利。然而，他认为,在实践中，可行的政策选项不会给当前公民带来重大成本。,自由平均主义是错误的，因此这种可能性是无关紧要的。,有时候，必须在短期内弊大于利，才能在长期内带来更多好处。,以上都是,A,moral_disputes
199,根据阿奎那的说法，自然法则的第一条戒律是,“善要行，恶要避”,“人应该做自己想做的事。”,“一个人应该只做没有矛盾的事情。”,“快乐要去追求，痛苦要去避免。”,A,moral_disputes
34,完全性双侧腭裂是由于,腭突融合失败所致。,腭突和额鼻突融合失败所致。,腭突、额鼻突和继发性鼻突融合失败所致。,腭突、额鼻突、继发性鼻突和下颌突融合失败所致。,C,anatomy
126,在先天与后天的争论中，先天与_____最相关,环境。,文化。,学习。,气质。,D,high_school_psychology
92,“诉诸富贵 (Ad crumenam)”是指,以类比为基础得出结论，而被比较的事物并不相似，不足以支持类比,一种特定类型的虚假迹象谬误，认为某人富有就一定更好，或贫穷就一定更差,在没有足够证据支持的情况下得出肯定结论,一种特定类型的虚假原因谬误，即在原因更为复杂的情况下，错误地将事件原因归结为一个简单的原因,B,logical_fallacies
236,根据结果主义的惩罚理论，违法者只有在下列情况下才应受到惩罚,这种惩罚可能会产生与任何其他替代惩罚一样多的整体内在价值。,这种惩罚与把这个人当作他或她自己的目的是一致的。,惩罚与罪行的严重程度成比例。,以上都是,A,moral_disputes
41,"一家公司有 400 名员工。他们的平均收入是 20,500 美元，其收入的标准差是 3,750 美元。收入的分布是正态分布的。在 400 名员工中，你预计有多少人的收入在 13,000 美元到 28,000 美元之间？",50,100,200,390,D,high_school_statistics
67,以下哪项是商业研究中欺骗的例子？,未经许可获取公司资料。,研究人员在观察时戴着伪装。,研究人员表示他们的研究是关于一个不同的主题。,研究人员在采访某人时没有得到许可。,C,philosophy
1485,一个小男孩和一个小女孩在街道旁的人行道上玩足球。他们一边笑着，一边互相推拉着，试图抢到球，并让球远离对方。就在这时，街上驶来一辆汽车，女孩失去平衡，从人行道上摔到了街上。汽车司机试图转弯避开她，却轧到了她的腿。女孩腿部骨折。如果女孩的父母以她的名义向肇事司机索赔，要求赔偿她的损失，他们很可能会,胜诉，除非司机在规定的限速内驾驶车辆。,胜诉，除非女孩摔倒是因为男孩粗心大意地将她推向马路。,不能胜诉，除非司机在事故发生时疏忽驾驶。,不能获胜，除非司机有最后明显机会避免发生此事故。,C,professional_law
178,"本问题涉及以下信息。
在他们权力的巅峰时期，蒙古可汗或统治者的领土构成了一个巨大的王国，在这个王国里，曾经敌对的人民和平共处，几乎所有的宗教都被容忍…… 成吉思汗最先颁布的法典规定了人与人之间的交往。其结果是国际交往进入了一个重要的新阶段。从东欧到中国南方，商人和旅行者可以在蒙古人严加监管的领土上移动，而不用担心他们的生命或财产安全。蒙古的大片领土覆盖或连接了欧洲、亚洲和中东的大部分地区，成为东半球文明之间的桥梁。穿越蒙古土地的商队和大使馆将新的食物、发明和思想从一个文明池传播到另一个文明池，并从文明池传播到充当中介的游牧民族。安全的贸易路线为繁荣的商人和富裕的国际大都市创造了条件。它们还促进了食物[和]发明的传播…… 是经济社会发展和文明生活提高的重要力量。
——罗伯特·吉塞皮，1992 年
蒙古帝国的遗产或遗产的变体是多种多样的。最值得注意的是，它们包括以下哪些选择？",公共图书馆,全民医疗保健,国际象棋游戏,宗教宽容,D,high_school_world_history
28,"本问题涉及以下信息。
阅读下面的政府报告。
在居民无法救助的 450 名病人中，有 200 人被赶了出来，我们看到他们一个接一个地躺在路边死去。还有很多人留下来，他们每个人只能得到最少量的面包。我们只把面包给那些否则会死的人。这里的主食是老鼠，这里的居民猎杀老鼠，因为他们饿得要命。他们吃动物不能吃的根；事实上，一个人无法用语言表达他所看到的景象…… 这种叙述非但没有夸大其词，反而低估了这件事的恐怖程度，因为它没有记录到这个地区的百分之一的苦难。没有亲眼目睹过的人无法想象它有多严重。在这两个省，每天至少有 200 人死于饥荒。我们亲眼看到过成群的人，不是牛，而是男人和女人，在兰斯和雷姆斯特尔之间的田野里游荡，像猪一样翻土寻找几根树根；由于他们只能找到腐烂的树根，而且还不到一半，他们变得如此虚弱，以至于没有力气去寻找食物。在博尔特的教区牧师告诉我们，他埋葬了三个死于饥饿的教区居民，我们附上了他的信。其余的人靠切碎的稻草和泥土混在一起生活，他们把它们做成了一种不能被称为面包的食物。同一地方的其他人以病死的动物的尸体为食，而牧师因为无法帮助他的人民，就允许他们在长老会的火上烤这些肉。
——《诺曼底领地报告》，1651 年
以下哪一项对结束上述饥饿问题负有最大责任？",17 世纪在欧洲消灭了黑死病,17 世纪农业革命使休耕地消失,建立一个强有力的解雇制度，允许人们为他们的工作获得报酬,17 世纪人口的减少使得欧洲的城市化带来了更好的粮食产量和更少的饥饿,B,high_school_european_history
135,下列哪种核苷酸碱基在 RNA 中不存在？,胸腺嘧啶,腺嘌呤,尿嘧啶,鸟嘌呤,A,college_medicine
223,如果一家银行有 1000 美元的支票存款，而银行需要储备 250 美元，那么存款储备金率是多少？银行有多少超额准备金？货币乘数的大小是多少？,25% 750 美元 M = ¼,75% 250 美元 M = 4,25% 750 美元 M = 4,75% 750 美元 M = ¼,C,high_school_macroeconomics
512,研究表明，下列哪种心理治疗师因素对治疗进展影响最大？,个人治疗量,自尊,情绪隔离,同理心,D,professional_psychology
245,一名糕点师通常在 15 分钟内做 15 个苹果酥皮，但当烹饪艺术学生看着他时，他在 15 分钟内做了 20 个苹果酥皮。这个例子说明了,登门槛现象,社会惰化,社会促进,旁观者效应,C,high_school_psychology
63,韦斯特单身，没有抚养人，也没有逐项列举。韦斯特提供了他当年纳税申报的下列信息：长期资本收益 15000 美元，超过资产调整基准的百分比耗减 9000 美元，公开上市公司分红 10000 美元。韦斯特的替代最低税（AMT）优惠项目的金额是多少？,"9,000 美元","19,000 美元","24,000 美元","34,000 美元",A,professional_accounting
694,太阳系中最大的卫星是什么？,木卫三,地球的月球,冥王星,木卫二,A,miscellaneous
568,抑郁症的行为治疗通常包括：,满灌疗法,增加愉快活动,社交技能培训,暴露和反应预防,B,professional_psychology
1243,被告和同学是州立大学的学生。一天下午，他们在被告的宿舍房间里闲呆着听音乐。他们刚刚喝完六罐啤酒，这时同学问被告是否还有别的饮料。被告表示没有，并建议同学开车去商店再买六罐。同学告诉被告他的车坏了，问被告是否可以借用他的车。被告同意并给了同学车钥匙。被告在借给同学车时知道同学喝醉了。同学驾车时速度过快。当他接近一个路口时，车速是 70 M. PJ-I。他到达路口时，红灯亮了。同学没有努力及时刹车，闯过红灯撞上了另一辆车。另一辆车的司机在事故中丧生，他是在绿灯时进入路口的。如果被告被判定犯有过失杀人罪，最有可能的依据是,作为共犯对事故承担责任。,将车借给同学的鲁莽行为。,出于共同目的借车给同学参与冒险行为。,对同学行为的替代责任。,B,professional_law
297,北美西北海岸的土著人是：,玉米农学家。,简单的觅食者。,丰富的觅食者。,被阿兹特克人征服,C,prehistory
37,完全中和 50.0 mL 的 0.150 M H3PO4 需要多少毫升 0.250 M KOH？,30.0 mL,27 mL,90.0 mL,270 mL,C,high_school_chemistry
197,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我报了警举报那个暴力的女人 场景 2 | 我在婚礼上为妻子唱了一首浪漫的歌。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios
325,假设一个国家的实际利率上升。那么对该国货币的需求以及该国货币的价值和净出口预计会发生什么变化？货币需求      货币价值      净出口,减少           升值      减少,减少           贬值      减少,减少           贬值      增加,增加           升值      增加,D,high_school_macroeconomics
162,罗尔斯声称，天生禀赋（如智力）较少的学生应该被给予：,比那些拥有更多天生禀赋的学生更多的关注和资源。,与那些拥有更多天生禀赋的学生同样的关注度和资源。,比那些拥有更多天生禀赋的学生更少的关注和资源。,几乎没有教育资源。,A,philosophy
446,下面哪个不是灵长类动物？,狒狒,土拨鼠,猩猩,黑猩猩,B,miscellaneous
253,氧用于：,糖酵解。,脂肪酸到乙酰辅酶 A 的转化。,三羧酸循环（Krebs 循环）。,肝糖分解。,B,clinical_knowledge
67,广告牌的霓虹灯光中的红光是由于,荧光反应。,相干性。,偏振。,去激发。,D,conceptual_physics
89,维果茨基的社会文化发展理论试图描述儿童天生的心智能力与他们如何将这些能力发展成成人人格的过程之间的相互作用。其中一个重要的组成部分是最近发展区。下列哪种陈述准确描述了处于最近发展区的个体？,一位棒球运动员从球座上击球以建立肌肉记忆。,一位音乐会长笛演奏者未能无误地完成一首结尾非常复杂的乐曲。,一名高中英语学生提交了一篇论文给教授审阅。,一位高台跳水运动员在教练的指导下改进她在某一特定动作上的技巧。,D,college_medicine
23,构成谬误是指,在原因更为复杂的情况下，将事件的原因归结为一个简单的原因,认为物体一部分的真实情况一定是整个物体的真实情况,在没有足够证据支持的情况下得出结论,根据迹象推理得出结论，而所谓的迹象和结论的主体之间实际上并无直接关系,B,logical_fallacies
17,哪位作者强调战略是为了实现组织的竞争优势？,斯泰恩 (Steyn)（2003 年）,格雷戈里 (Gregory)（2006 年）,卡特利普 (Cutlip) 等人（2006 年）,亨利 (Henry)（2006 年）,D,public_relations
109,美国和一个国家签订的有效协定对消除两国之间的关税壁垒作出了规定。此协定规定两国的总统均有权签署公告，以使阻碍从对方进口货物的任何州或当地法律作废。外国使用的是公制度量系统，因此所有在外国生产并进口到美国的货物都按公制尺寸（例如升或千克）进行包装。美国某个州的法律规定，该州境内销售的所有货物应按传统美制尺寸（例如夸脱或磅）进行包装。因为该州法律实质上阻碍从外国进口货物，因此美国总统根据该协定签署了一份声明，使该州法律作废。总统的声明是否有效？,否，因为宪法向国会授予独家权力来指定有关重量和度量的法定标准，因此总统缺乏签发此声明所需的宪法权力。,否，因为宪法中的联邦制原则禁止总统采取措施作废州法律。,是，因为它经过了美国有效协定的授权，并且不被宪法的任何条文禁止，因此是全国最高的法律。,是，因为总统有固有的权力作废任何实质上阻碍美国和他国之间商业往来的州法律。,C,professional_law
769,阿达·洛夫莱斯被认为是第一个制作什么东西的人？,计算机程序,蛋奶酥,文胸 ,推理小说,A,miscellaneous
85,8 + 8 ÷ 2 + 2 =,4,8,10,14,D,elementary_mathematics
147,在一个圆上随机独立地选择三个点。这三个点之间的距离都小于圆半径的概率是多少？,\frac{1}{20},\frac{1}{32},\frac{1}{12},\frac{1}{16},C,high_school_mathematics
268,以下哪种说法最能描述 1 型和 2 型糖尿病特征的差异：,2 型糖尿病患者的胰岛素需求量往往低于 1 型糖尿病患者，因为前者的糖尿病严重程度更轻,1 型糖尿病患者迅速出现慢性并发症,自身免疫因素参与 1 型糖尿病的发病，但不参与 2 型糖尿病的发病,1 型糖尿病患者可通过口服降糖药，增加生成内源性胰岛素,C,nutrition
