ID,Question,A,B,C,D,Answer,Subject
745,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我提前五分钟从医生那里接了我妈妈。场景 2 | 我看到护士拿起一盒药，放在她上班的手包里。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios
207,以下哪项不是通货膨胀的主要代价？,资源分配不当。,财富重新分配。,储蓄受到阻碍。,实际收入下降。,D,high_school_macroeconomics
156,在作者讲述宇宙历史的两小时电影中，人类家族最早的成员是什么时候出现的？,在电影的开头,在电影的一半,电影开始后 90 分钟,在影片的最后 3 秒,D,prehistory
890,一所公立高中毕业班的班长擅自开始在学生当中实行一项活动，即每天在高中餐厅享用午餐时祈求神灵保佑。虽然没有教师或学校官员鼓励或阻止这种做法，但除两名教师外，所有在场的教师都参与了祈祷。一名学生和他的家长向校监提出抗议，但校监拒绝干预，理由是此事完全由学生自己决定。此外，校董事会官员还指出，带领吟诵的学生总是坐在餐厅后面的一张桌子旁，而且没有人被要求参加祷告。在学生家长要求这所高中禁止每日午餐祈祷的诉讼中，法院很可能会,给予救济，因为该祈祷违反了宪法《第一修正案》中的“设立”条款。,给予救济，因为该祈祷主要是为了促进宗教信仰。,拒绝给予救济，因为午餐时间并不是教育过程的一部分。,拒绝给予救济，因为该祈祷为非强制性质，并不违反“设立”条款。,A,professional_law
1229,一天晚上，在一名秘密线人的帮助下，一名卧底缉毒探员与一名男子见面。该男子将探员带到毒贩家里，毒贩卖给探员四磅大麻。在庭审中，毒贩提出钓鱼执法，要求透露线人身份，把他交出来。在庭审之前，毒贩没有要求过传唤该男子。但该男子一直在逃亡，传票无法送达。政府主张有权保护线人身份。政府的主张是否应该得到尊重？,是，因为线人拥有第五修正案不被强迫自证其罪的权利。,是，因为只有线人有理由确信他们的身份能被保密，才会协助预防犯罪。,否，因为根据第五修正案，被告有权与对其不利的证人对质。,否，因为根据第六修正案，被告有权获得公正审判。,B,professional_law
119,信奉印度教的人最有可能,拜访建在湖边的神庙。,每天祈祷五次。,在恒河中沐浴。,去耶路撒冷朝圣。,C,high_school_geography
486,关于四天工作制（压缩工作周）可以得出的最佳结论是：,可对态度和生产力产生持久的积极影响。,可对态度和生产力产生持久的负面影响。,对态度有积极影响，但对生产力影响很小或没有影响。,最初对态度有积极影响，但随着时间的推移，对态度和生产力的负面影响越来越大。,C,professional_psychology
675,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我意识到房主不在家，所以我把包裹留在了外面。场景 2 | 我得了流感，所以去了急诊室。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios
214,玛雅国王亚克斯·帕萨伊在一块石碑上用符号展示他的皇室身份，石碑上描绘着：,鹰、蛇和美洲虎，它们都是重要的皇家动物。,对敌对国王的一系列决定性的军事征服。,一道闪电从天上落下，标志着他是领袖。,王朝的缔造者“把火炬传给他”,D,prehistory
557,一名男子、他的侄子和儿子是该市三块相邻地块的所有者。从男子的土地到儿子的土地有一个向下的斜坡。男子和他侄子的地块处于未经改良的自然状态。然而，他的儿子已经在他自己土地上建造的房子里住了 10 年。2009 年，该男子在自己的土地上沿着他侄子地块的边界种植了树木和灌木。2010 年，他的侄子为准备在自家地块上建房，小心地挖掘了一个 8 英尺深的区域，用于修建地下室。最靠近该男子和他侄子边界的挖掘面突然坍塌，该男子的大量泥土、树木和灌木掉入坑中。他的侄子拖走了杂物。在该男子为取得土地损失赔偿而提起的适当诉讼中，应当判决谁胜诉？,他的侄子，如果他在实施挖掘作业时不存在疏失的话。,他的侄子，因为他没有义务支撑该男子处于改良状态下的土地。,这名男子，因为土地所有者有权支撑其处于自然状态下的土地。,这名男子，因为土地所有者有绝对的权利让他的土地得到邻近土地的支撑。,C,professional_law
697,"一个即将开业的度假村集团的业主与一名电工签订了一份协议，在度假村的步行道上安装灯具。合同规定，工程必须在 12 月 1 日（度假村预计开业日期）前完成，完工后电工将获得 5,000 美元的报酬。在接受这项工作之前，电工已经检查了房产，并确定需要 500 个灯具来充分照亮通道。到 11 月 15 日，电工已经安装了 150 个灯具。当天晚上，业主检查了房产，发现电工安装的灯具没有提供足够的照明。第二天，业主立即解雇了电工，并聘请了一名照明专家来完成安装工作，每个灯具 20 美元。照明专家安装了剩余的 350 个灯具，于 12 月 1 日完成工作。电工对业主提起诉讼。如果判定业主解雇电工是合法的，以下哪一项是电工可获得的适当追偿金额？","7,000.00 美元","3,500.00 美元",按劳计酬，按合理价格支付他安装 150 个灯具的服务。,没有，因为电工没有完成整个工作。,C,professional_law
526,“保密特权”一词最恰当的描述为：,指隐私权的一般术语。,职业道德术语，指不泄露机密信息的义务。,保密这一职业道德概念的法律术语。,法律术语，指在法律诉讼中保护机密信息。,D,professional_psychology
455,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我在枕头里塞满了鸡肉。场景 2 | 我把死去的妈妈带到标本制作师那里，这样我就能永远记住她了。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios
460,在使用了一家慈善机构寄来的地址贴纸后，Brittany 觉得有义务向发送地址贴纸的组织捐款。Brittany 的行为说明了,刻板印象,基本归因错误,单纯曝光效应,互惠规范,D,high_school_psychology
485,一家公司研发了一种降低高血压的药物。总统发布了一项行政命令，禁止该药物在美国境内运输和销售。根据这项行政命令，联邦特工有权起诉所有州际运输和销售该药物的人员。总统声称他是根据确凿的证据采取行动，这些证据表明该药物会导致实验室猴子患上宫颈癌。那么，这项行政命令,有效，因为总统有权确保法律得到切实执行。,有效，因为除非被国会推翻，否则总统有权实施经济管制。,无效，因为这构成未经授权扩大行政权力。,无效，因为总统无权管制州际商业。,D,professional_law
145,天文学中所谓的辐射热光度是什么？,光度对垂直偏振波长的积分。,光度对水平波长的积分。,光度对可见光波长的积分。,光度对所有波长的积分。,D,astronomy
154,美元和欧洲联盟（欧盟）的欧元在全球货币市场上进行兑换。那么以下哪项是正确的？,如果欧盟的通货膨胀率较高，而美国的物价水平稳定，美元就会升值。,如果美联储减少货币供应量，美元就会贬值。,如果欧盟消费者不太愿意购买美国商品，美元就会升值。,如果美国的收入水平相对于欧盟的收入水平不断提高，欧元就会贬值。,A,high_school_macroeconomics
160,其中哪项不是汤森（Townsend，1979）提出的相对贫困指标之一？,不能单独使用浴缸或淋浴,在有严重结构缺陷的房屋中居住,上一年购买的 DVD 少于二十张,上一年假期不足一周,C,sociology
360,一教堂最近决定为一个著名哲学家洗脱异端学说的罪名，这惹恼了一名男子。于是，该男子决定进行一次公开演讲，反驳哲学家的理论。一项州法令规定“周立大学经校董会批准，可以允许公众使用其报告厅，用于有价值的公益项目。”但相关校董会拒绝男子使用校报告厅，理由是拟议演讲不会对公众产生有价值的益处。因此，男子向州法院起诉该校董会，并请求获得禁令救济，允许他使用报告厅。初审法院拒绝给予救济，并驳回了诉讼。州上诉法院维持该判决，现该案正在由美国最高法院审理。那么，在分析州法令时，下列哪一项最不准确？,该法令过于宽泛，违反宪法，因为它可能导致受保护的言论和不受保护的言论都排除在外。,适用于男子的法令并不侵犯其根据《第一修正案》享有的权利，因为他所提出的言论与政治无关，因此不属于受保护的言论类别。,间接言论、法规只有在符合重大国家利益的情况下才获允。,该法令是对言论的事先限制，将不受约束的自由裁量权授予了校董会，由其决定谁可以使用大学报告厅，这是违反宪法的。,B,professional_law
32,____________通过商业市场直接或间接地为我们提供各种各样的产品，以满足我们的需求。,聚合营销体系。,卓越规划。,质量裂痕。,价值线。,A,marketing
248,人工制品必须小心地暴露并最初留在原地，以便记录：,人工制品的组成和周围的土壤。,空间背景和关联。,可能存在的动物群或骨头。,周围花粉的存在、形态和种类,B,prehistory
74,一个出版商用标准箱装运书籍。每箱所装书籍的平均重量为 25 磅，标准差为 2 磅。箱子的平均重量为 1 磅，标准差为 0.15 磅。每箱所用包装材料的平均重量为 2 磅，标准偏差为 0.25 磅。装书后的箱子重量的标准差是多少？,28.000 磅,5.290 磅,4.085 磅,2.021 磅,D,high_school_statistics
368,要弥补衰退缺口，,总需求曲线应向右移动。,总需求曲线应向左移动。,总供给曲线应向右移动。,总供给曲线应向左移动。,A,high_school_macroeconomics
284,一名男子和一名女子是一个住宅小区两个毗邻的屋主。男子开始在其后院经营一个屠宰场。屠宰场散发出的腐臭味弥漫在女子的房产上方。女子及其家人发现气味难闻、令人作呕。女子的房产价值因男子屠宰场的缘故已减损 20%。为治疗家人的恶心问题，女子还产生了处方药的费用。没有适用的分区条例阻止男子屠宰场的运营。女子已对男子提起公害诉讼。诉状要求取得损害赔偿和禁止屠宰场运营的禁令救济。法庭应当：,裁定损害赔偿，但不给予禁令救济。,给予禁令救济，但不裁定损害赔偿。,给予禁令救济和损害赔偿。,既不裁定损害赔偿，也不给予禁令救济，因为不存在违反任何条例的行为。,C,professional_law
69,Roslyn 有二十个盒子。13 个盒子里装着铅笔，9 个盒子里装着钢笔，3 个盒子里既不是钢笔也不是铅笔。有多少盒子既装钢笔又装铅笔？,5,2,13,139,A,high_school_mathematics
55,多元主义理论认为：,国家权力可以通过几种不同的行政结构行使,统治精英由不同阶级背景的人组成,各政党必须争夺选民中“消费者”群体的选票,阶级背景与党派偏好高度一致,C,sociology
320,失忆症描述的是记忆受损但没有其他显著认知受损的情况。下列哪项关于失忆症的陈述是错误的？,这些疾病导致无法回忆起所学信息 = 顺行性遗忘。,患有此病的人会虚构事实来填补记忆中的空白。,该病可能是由影响记忆相关大脑区域的任何病理过程所引起。,失忆症可能与安眠药和镇静药有关,A,professional_psychology
526,Jared 认为上心理学课是浪费时间，他认为，如果只读复习书，看《发现心理学》，参加测试，也可以取得与上这门课一样的成绩。他决定用一个实验来验证他的假设。他的实验中的自变量是,去上课,去上课，读复习书，看《发现心理学》,不去上课，不读复习书，不看《发现心理学》,只参加测试,C,high_school_psychology
82,刹帝利是哪个群体的种姓名称？,僧侣,仆人,统治者、斗士,商人,C,world_religions
682,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把洗发水瓶子装满了剃须膏，然后把它放回淋浴间。场景 2 | 我和救护车保持着距离。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios
129,您提出了一个科学理论，认为所有物体之间都存在一种力。这种力既有黑暗的一面，也有光明的一面。您的理论什么时候能被证明是正确的？,当您和许多其他绝地武士测试了这个假设时,让-吕克·天行者 (Jean-Luc Skywalker) 在白天掉落了尤达 (Yoda)，他倒在地上证明了你的理论。,您永远无法证明您的理论是正确的，只是“尚未被证明是错误的”。,在您多次重复您的实验之后,C,astronomy
806,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 当我在博物馆看到这幅可怕的画时，我带着孩子们去看它。场景 2 | 我打开了科学实验室里的那瓶化学药品。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios
169,"本问题涉及以下信息。
女人，醒醒吧；整个宇宙都能听到理性的钟声；发现你的权利。被奴役的人，力量倍增；[但]在获得自由后，对他的同伴却变得不公正了。哦，女人，女人！你什么时候才能不再盲目？ 你从革命中得到了什么好处？ 更明显的轻蔑，更明显的嘲笑。如果我们的领导人坚持，就勇敢地反对理性的力量，反对他们空洞的优越感。不管你面临什么样的障碍，你有能力解放自己！
奥林普·德·古热，《妇女和女性公民权利宣言》，1791 年
独立？ 我所希望的一切都没有实现。我曾期望我的孩子们能够接受教育，但他们没有得到。我们过去是贫农，现在也是贫农。一切都没有改变。一切都还一样。唯一的事情是，我们自由了，战争结束了，我们无所畏惧地工作——但除此之外，一切都没有改变。
Halima Ghomri，在阿尔及利亚独立战争后的 1970 年代接受采访
在第一篇文章发表之后，出现了下列哪一种政治结果？",像犹太人、新教徒和被解放的黑人一样，法国女性在短暂的延迟之后获得了政治平等。,法国女性很快获得了选举权，但没有担任政治职务。,法国女性发现她们的地位甚至比法国大革命前还要低。,直到下个世纪，法国女性仍然没有完全的政治权利。,D,high_school_world_history
393,一位女性来访者在离婚后经济状况发生了巨大变化，她再也无法负担您所提供治疗的费用。此时您的责任是,为她提供低费用的治疗，从而结束治疗关系,帮助她找到用于支付治疗的其他资金来源,确保她以能够负担的费用从您或他人那里获得所需的服务,写一封终止合约书，表明您愿意在她再次有能力负担治疗费用时恢复治疗,C,professional_psychology
29,"本问题涉及以下信息。
“谁和什么应该为非洲的不发达负责，这个问题可以从两个层面回答。首先，答案是，帝国主义制度的运作对非洲经济发展迟缓负有主要责任，因为它耗尽了非洲的财富，并且无法更快地开发非洲大陆的资源。其次，非洲必须对付那些操纵制度的人，以及那些作为上述制度的代理人或不知情的帮凶的人。西欧资本家积极地将他们的剥削从欧洲内部扩展到整个非洲。”
沃尔特·罗德尼，历史学家，《欧洲如何使非洲变得不发达》，1974 年
以下哪一项最能支持作者关于西欧资本家对非洲欠发达负有责任的断言？",为加勒比甘蔗种植园提供劳动力的奴隶贸易的积极扩张,阿拉伯商人不断向地中海市场出售非洲奴隶,荷兰东印度公司建立开普殖民地,欧洲和埃塞俄比亚之间贸易联系的增长,A,high_school_world_history
183,股市走强可能会导致消费函数和总需求发生以下哪种变化？消费函数     总需求,增加     增加,无变化     无变化,增加     无变化,增加     增加,D,high_school_macroeconomics
94,关于催眠，最恰当的描述是一种对暗示的反应，涉及：,可测量的生理变化。,记忆、情绪和感知的改变。,对情境要求的依从性增强。,“人工睡眠”状态。,B,professional_psychology
218,在密尔看来，与错误的碰撞使,真理的印象更加清晰。,错误的印象更加清晰。,不同想法的印象更加清晰。,国家父权的印象清晰可见。,A,moral_disputes
102,以 5 m/s 的初速度竖直向上抛出一块石头。3 秒后，石头的速度是多少？,25 m/s，向上,25 m/s，向下,35 m/s，向上,35 m/s，向下,B,high_school_physics
479,红灯闪烁意味着司机应该做什么？,停车,加速,小心通过,按喇叭,A,miscellaneous
407,"一位小部件生产商联系了一家盒子制造商，洽谈购买向客户运送小部件所用的特别定制盒子。生产商向制造商发送了一份资料，里面包含盒子尺寸以及要印在每个盒子上的标志。经过协商，双方签订了一份书面合同，制造商同意向根据生产商需求提供盒子，每月最多 10,000个。当天晚些时候，生产商致电制造商，表示他们正在开展一次性促销活动，预计会卖出异常多的小部件。因此，仅在第一个月，他们将需要 15,000 个盒子。制造商同意了这一要求。制造商口头同意首月为生产商提供 15,000 个盒子，该口头协议很可能被认定为",可执行。,不可执行，因为他们在同一天签订的书面合同构成其协议条款的最终完整内容。,不可执行，因为该协议违反了口头证据规则。,不可执行，因为制造商单方面承诺缺乏足够的对价。,A,professional_law
725,周四上午，两名便衣警察在试图逮捕一名刚刚抢劫银行的劫匪时被枪杀。杀人事件发生后，警方发布了“全面通缉令”，要逮捕一名 40 岁的白人男性（身高 6 英尺，体重 150-155 磅），有人在银行抢劫地点附近见过他。周五，当地一家百货公司的一名保安在主街上散步时，注意到一名高个子非裔美国人，他的年龄、身高和体重都符合对银行抢劫案嫌疑人的描述。保安走近这个人（认为他是银行抢劫案的嫌疑人），拔出枪逮捕了他。保安拘留了这个人，直到警察很快赶到。警察告诉保安他抓错了人。这名男子告诉保安，他不是抢劫银行并向警察开枪的人。男子因被误捕而蒙羞。如果这名男子对保安提出袭击索赔，他会,胜诉，如果这名男子看到保安用枪指着他。,胜诉，如果保安的错误观念是不合理的。,败诉，因为保安并不想伤害这名男子。,败诉，因为这名男子并没有因为保安的行为而受伤。,A,professional_law
571,英国菜“香肠和土豆泥”是由香肠和什么组成的？,鸡蛋,培根,肝,土豆,D,miscellaneous
240,研究者进行了一项研究，其中统计学显著性标准设定为 0.05，统计学把握度等于 0.85，那么：,发生 I 类错误的概率为 0.15。,发生 II 类错误的概率高于发生 I 类错误的概率。,发生 II 类错误的概率为 0.85。,无法根据现有信息计算 I 类和 II 类错误的概率。,B,professional_psychology
200,"本问题涉及以下信息。
下面两位作者都谈到了法国大革命。
这是最好的时代，也是最坏的时代，是智慧的时代，也是愚昧的时代，是信仰的时期，也是怀疑的时期，是光明的季节，也是黑暗的季节，是希望的春天，也是绝望的冬天，我们拥有一切，我们一无所有，我们都直接走向天堂，我们都直接走向另一个方向——总之，这个时期与现在如此相似，以至于一些最吵闹的权威人士坚持只有用比较级才能形容它的好坏。
英格兰的王位上有一位下巴大的国王和一位相貌平平的王后；在法国的王位上，有一位大下巴的国王和一位美丽的王后。在这两个国家……这比水晶更清楚地表明…… 总的来说，事情已经永远解决了。
——《双城记》，作者查尔斯·狄更斯
在那个黎明里活着是多么幸福。但年轻的时候是天堂。
——《序曲》，作者威廉·华兹华斯
大多数革命都会产生一个强有力的领导人物；法国大革命让以下哪一个认获得了权力？",路易十六,罗伯斯庇尔,简·拉斐特,拉法叶,B,high_school_world_history
371,___________ 是由脑室内脑脊液异常积聚引起。,脊柱裂,脑膜炎,脑积水,脑炎,C,professional_psychology
235,在科幻电影《神奇旅程》中，旅行者们去了哪里？,通过外层空间,通过人体,到海底,到地心,B,miscellaneous
478,某天晚上，比利·乔和妻子鲍比·苏在一家人满为患的餐厅共进晚餐，比利·乔向妻子坦白：“我们结婚前，我抢劫了一男子的城堡并开枪杀了他。”警探拉里·劳曼偶然听到了他们的对话并逮捕了比利·乔。在比利·乔的谋杀审判中，检方传唤了鲍比·苏，询问她关于比利·乔的陈述。法官最有可能支持以下哪项反对意见？,传闻。,夫妻交谈守密特权。,具体的行为事例不能通过外部证据证明。,无一支持，因为该陈述可采信。,D,professional_law
572,烟花已知最早是在哪里发明的？,意大利,中国,英国,希腊,B,miscellaneous
1429,"一名男子在开车时突然撞上了一名正在过马路的行人。事故发生后，救护车被叫来，将行人送往附近的医院。行人在急诊室接受治疗时，男子也驾车前往医院，并走近行人。当行人看到男子时，她对他说：“你闯了红灯。你差点让我没命了。”随后，她向男子索要 5,000 美元，以支付她预计的医疗费用。男子回答说，他得考虑一下。此后不久，男子给行人写了一封信，信中写道：“我知道我开车闯了红灯。当然，我希望在没有任何诉讼的情况下解决此事。如果你不起诉我，我愿意为你支付所有的医疗费用，并给你 2000 美元。”行人没有接受男子的提议，并对其提起诉讼。在庭审中，行人的律师提供了信中的第一句话作为证据，而男子表示反对。那么，初审法官应裁定该证据",可作为供认书予以采信。,作为与支付医疗费用的提议有关的承认而不予采信。,作为与和解谈判有关的承认而不予采信。,不予采信，因为文件必须完整地提供。,C,professional_law
119,种群间的基因流动会导致,集合种群中基因同质性的增加,集合种群中有害突变率的增加,物种形成可能性的增加,集合种群中哈迪-温伯格平衡的破坏,A,college_biology
68,什么时候 Kp 和 Kc 的数值相同？,所有反应均处于绝对零度,当浓度处于标准状态时,浓度都是 1.00 摩尔时,当反应在恒定体积下压力没有变化时,D,high_school_chemistry
582,演员安东尼奥·班德拉斯的母语是什么语言？,西班牙,俄罗斯,德语,法语,A,miscellaneous
170,菲利普斯曲线体现了,通货膨胀与货币供应量之间的关系。,失业率与货币供应量之间的关系。,货币供应量与实际利率之间的关系。,通货膨胀与失业率之间的关系。,D,high_school_macroeconomics
302,关于蛋白质合成，以下哪种说法是正确的？,DNA 中的所有信息都用于编码蛋白质,DNA 一个区域转录形成的 mRNA 只包含了待合成蛋白的信息。,两条 DNA 链转录形成 mRNA。,DNA 转录形成的 RNA 经过剪接和进一步修饰后形成 mRNA。,D,nutrition
937,一名男子因伪造罪入狱五年后获得假释。三周后，他在一所高中的停车场发现了一把手枪。由于担心学校的学生可能会发现这把枪并用它来惹麻烦，这名男子把它放在了自己汽车的后备箱里。这名男子驾车离开，因超速被一名警官依法拦下，并允许该警官搜查他的汽车和后备箱。在搜查过程中，警官发现了那把枪。根据禁止已定罪的重罪犯在明知情况下持有枪支的联邦法规，这名男子受到指控。以下哪项补充事实如果成立，会对该男子的辩护最有帮助？,他无意将枪支用于非法目的。,他并不知道该联邦法规。,他开车去警察局把枪交给当局时，警官拦住了他的车。,他的前科不涉及使用枪支或其他武器。,C,professional_law
155,"本问题涉及以下信息。
“在过去，继滕克特里人之后，又出现了布鲁克特里人；但现在的一般说法是，卡马维人和盎格利瓦累人进入了他们的居住地，在[邻近]部落的共同帮助下，或出于对他们暴政的憎恨，或出于掠夺的吸引力，或出于上天对我们的[眷顾]，把他们赶了出去，并彻底消灭了他们。它甚至不吝惜让我们看到该冲突的壮观场面。六万多人倒下了，他们不是倒在罗马人的武器和兵器之下，而是远远地倒在我们欣喜的目光下。我祈祷，愿各部落即使不爱我们，至少也永远保持对彼此的恨；因为当帝国的命运催促我们前进时，幸运之神赐予我们的最大恩惠莫过于敌人之间的不和”。
日耳曼尼亚，普布利乌斯·科尔奈利乌斯·塔西陀，约公元 98 年
以下哪项对罗马帝国的衰落影响最小？",王位争夺者之间的内战,蛮族入侵帝国,元老院作为帝国政府机构持续存在,疾病和流行病导致人口结构薄弱,C,high_school_world_history
547,一名大型制造公司的员工发现工作很枯燥，只是为了赚钱而工作。该员工表现平平，没有动力去生产最高数量或更好质量的产品。根据 F. 赫茨伯格的双因素理论，提高该员工自我激励的最佳方法是,提供加薪和激励薪酬以提高生产力,重新设计工作以提供挑战和成就感,增加可靠社交互动的机会。,为员工提供更有声望的工作机会,B,professional_psychology
29,以下哪项描述了诉诸自尊谬误？,仅凭不明权威人士接受某一主张的证据，就认为该主张应被接受。,仅根据某人具有理解某一主张真实性的有利特征的证据，就认为此人应该接受该主张。,只根据过去一直是这样做的证据来论证某事应该这样做，或者只因为长期以来人们一直相信它，所以应该相信它。,在没有证据证明不会产生重大影响的情况下，就认为某项行为或一系列行为不会产生重大后果，因此应予以实施。,B,logical_fallacies
155,皮亚杰会用什么测试来确定一个孩子是处于认知发展的前运算阶段还是具体运算阶段？,物体存继性,依恋,保护的概念,假设检验,C,high_school_psychology
96,电感器的瞬时功率正比于,瞬时电流与电流变化率的乘积。,瞬时电流的平方。,电流变化率的平方。,电感器的温度。,A,electrical_engineering
131,Mordechai Kaplan 开创了下列哪项运动？,犹太教自由派,犹太教改革派,犹太教保守派,犹太教重建派,D,world_religions
679,在计算机术语中，缩写“ISP”代表什么？,个人网站隐私,投资稳定性计划,内部安全职位,互联网服务提供商,D,miscellaneous
146,十九世纪使用的“契约劳工”包括：,被运往英国殖民地，被迫在恶劣条件下为一个雇主工作的人,通过“大西洋三角”的奴隶贸易贩卖非洲人,在工厂中挑选技术最熟练的工人，在海外为其雇主的公司开展宣传,给最懒惰的工人拔牙，由此不让他们说话,A,sociology
58,皮塔饼是一种什么？,新鲜水果,平面包,法国蛋挞,豆瓣酱,B,miscellaneous
117,马克思宣称，当发生以下情况时，宗教会消失：,道德个人主义新趋势形成时,社会主义革命消除了对资本主义意识形态的需求,教堂出席率降至 15% 以下,人们开始更加相信科学技术,B,sociology
771,从 1971 年到 1997 年，刚果民主共和国被称为什么？,扎伊尔,安哥拉,罗得西亚,比属刚果,A,miscellaneous
152,怎样称呼公爵才合适？,陛下,阁下大人,足下,阁下,D,miscellaneous
152,仅仅因为某个主张是传统的就自动拒绝它是...,不合理的,诉诸传统,诉诸大众,合理的,A,logical_fallacies
249,下列哪一种结构最容易受到酸雨的损害？,用花岗岩做成的纪念碑,用石板做成的屋顶,用大理石做成的墓碑,用辉长岩做成的雕像,C,miscellaneous
155,根据边际效用递减原理，,边际效用保持不变。,总效用保持不变。,边际效用随着消费的每额外一单位商品而减少。,边际效用和总效用都减少。,C,high_school_microeconomics
243,以下哪项可导致碘缺乏？,水果和蔬菜摄入少,仅摄入非洲中部当地种植的食物,热量摄入不足,阳光暴露不足,B,nutrition
10,以下哪个答案最能指出可以给 B 型血（Rh 阴性）的人供血的适合血型？,AB 型血（Rh 阴性）、B 型血和 O 型血（Rh 阴性）。,B 型血（Rh 阳性）和 O 型血（Rh 阳性）。,B 型血（Rh 阴性）和 O 型血（Rh 阴性）。,仅 B 型血（Rh 阴性）。,C,clinical_knowledge
1277,一位零售商同意购买一家果园 12 个月的全部樱桃产量。合同条款包括：“付款方式：货到付款 至少每月交付两次。”交付按计划进行。第五个月初，果园通知零售商已经准备好一车樱桃可以提取。然而，卡车司机忘记带零售商的支票。果园交付了樱桃，但建议零售商在三天内支付。零售商通过邮寄支票，但晚了两天才到达。果园拒绝再交付任何樱桃。零售商以果园违反分期付款合同为由提起诉讼，要求赔偿市场上樱桃价格与合同规定价格之间的差额。果园辩称延迟付款影响了合同价值，因而请求法院驳回该诉讼。法院是否会批准果园的驳回请求？,是，合同要求货到付款，当司机忘记交付支票时，未能履行这一要求。,是，未能按时进行分期付款构成违约，因为分期付款合同中时间是至关重要的。,否，与分期付款合同相关的任何单笔付款都有十天的宽限期。,否，在这些事实下，一次付款的延迟不足以损害《统一商法典》下合同的价值。,D,professional_law
74,使用通过付费或自有媒体提供的娱乐材料，并以单一公司或品牌为特色，这被称为：,赞助。,展览。,品牌内容。,广告。,C,marketing
723,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把机油倒进锅里。场景 2 | 我的女儿因为在医生的诊所打破了体重秤而感到羞辱，所以我请她参加了两次私人训练课程。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios
368,以下关于为什么一个 17 岁的孩子以限速或低于限速的速度开车的哪一种解释最能说明科尔伯格的习俗道德水平？,“我不想收到任何罚单。”,“这是法律。”,“我希望我的父母同意我开车。”,“我不想把我的车撞坏。”,B,high_school_psychology
30,在准备医学院入学考试 (MCAT) 时，一名学生开始学习电化学电池。他通过主动关联以前学过的氧化还原反应的知识来学习基础知识，然后根据该知识来学习需要的高级概念。下列哪个术语最能描述该学生学习的过程？,组块,网络模型,维持性复述,精细性复述,D,college_medicine
1406,被告被控谋杀罪，并声称自己是自卫。在审判中，被告试图证明，在杀人事件发生之前，他的一个酒友告诉他：“受害者已经杀了五个人，而且他见一个就杀一个。”如果酒友的陈述被用作证据证明受害者确实杀了五个人，那么这个陈述应该被裁定,予以采信，因为该陈述被用来证明其对被告的影响。,予以采信，因为它符合传闻证据规则的心态例外情况。,不予采信，因为这是传闻证据，不在任何公认的例外范围内。,不予采信，因为这是自证有利的。,C,professional_law
69,是什么原因导致古普韦布洛人放弃了梅萨维德？,人口超过了环境的生产能力,干旱,一种新的宗教把他们吸引到南方,以上都是,D,prehistory
778,下面的动物中哪一种是啮齿动物？,蝙蝠,狼獾,海狸,考拉,C,miscellaneous
102,SCR 的锁存电流是 20 mA。其保持电流是,23 mA。,40 mA。,10 mA。,60 mA。,C,electrical_engineering
684,根据美国宪法第三条第一款，法官“应在行为良好期间任职……”这一条款的一个后果是：,国会不能罢免联邦法官,联邦法官在履行职责方面具有政治独立性,总统对最高法院的组成没有影响力,联邦法官缺乏晋升的机会,B,miscellaneous
